Code,Description,Work Type,Labor Hours,FRT
2135011022,"Antennas and Amplifiers - TLA, Telematics Control Unit (TCU)",Remove and Replace,0.3,0.3
3001010101,Front Subframe (RWD),Remove and Install,2.16,2.16
3001010102,Front Subframe (RWD),Remove and Replace,2.16,2.16
3001020101,Rear Subframe,Remove and Install,3.3,3.3
3001020102,Rear Subframe,Remove and Replace,3.3,3.3
3001020201,Shear Plate - Rear Subframe - LH,Remove and Install,0.24,0.24
3001020202,Shear Plate - Rear Subframe - LH,Remove and Replace,0.24,0.24
3001020301,Rear Subframe Shear Plate- Front - RH,Remove and Install,0.24,0.24
3001020302,Rear Subframe Shear Plate- Front - RH,Remove and Replace,0.24,0.24
3001021201,Brace - Rear Subframe,Remove and Install,0.3,0.3
3001021202,Brace - Rear Subframe,Remove and Replace,0.3,0.3
30010300522,Front Subframe Support LH Replacement And Paint - Painting-CN Only,Paint Work,0.25,0.25
30010300602,Valve Stem - Tire (Model Y Standard) (Remove and Replace),Remove and Replace,0.43,0.43
30010300622,Front Subframe Support RH Replacement And Paint - Sealer Spray-CN Only,Paint Work,0.41,0.41
30010300722,Front Subframe Support RH Replacement And Paint - Painting-CN Only,Paint Work,0.25,0.25
30010400102,Front Subframe Support LH Replacement And Paint-Structural Replacement-CN Only,Remove and Replace,7.05,7.05
30010400122,Front Subframe Support LH Replacement And Paint-CN Only,Paint Work,7.71,7.71
30010400222,Front Subframe Support LH Replacement And Paint - Sealer Spray-CN Only,Paint Work,0.41,0.41
30010400322,Front Subframe Support RH Replacement And Paint-CN Only,Paint Work,7.71,7.71
30010400422,Front Subframe Support RH Replacement And Paint-Structural Replacement-CN Only,Paint Work,7.05,7.05
3001200101,Front Subframe (Dual Motor),Remove and Install,3.54,3.54
3001200102,Front Subframe (Dual Motor),Remove and Replace,3.54,3.54
31000000,Additional Suspension Link (Access Already Performed),Remove and Replace,0.3,0.3
31000200,Four Wheel Alignment (Camber Caster Add-On),Test/Adjust,0.65,0.65
31001500,EPAS Alignment Check,Test/Adjust,0.12,0.12
31002100,Four Wheel Alignment Check (No Adjustment Needed),Test/Adjust,0.3,0.3
31002300,Four Wheel Alignment Check And Adjust,Test/Adjust,0.9,0.9
31010004,Diagnosis: Front Suspension,General Diagnosis,0.8,0.8
3101010061,Hub - Front - RH (RWD),Remove and Install,0.3,0.3
3101010062,Hub - Front - RH (RWD),Remove and Replace,0.3,0.3
3101010101,Hub - Front - LH (AWD),Remove and Install,0.42,0.42
3101010102,Hub - Front - LH (AWD),Remove and Replace,0.42,0.42
3101010201,Hub - Front - RH (AWD),Remove and Install,0.42,0.42
3101010202,Hub - Front - RH (AWD),Remove and Replace,0.42,0.42
3101010301,Front Knuckle - LH (RWD),Remove and Install,0.54,0.54
3101010302,Front Knuckle - LH (RWD),Remove and Replace,0.54,0.54
3101010401,Front Knuckle - RH (RWD),Remove and Install,0.54,0.54
3101010402,Front Knuckle - RH (RWD),Remove and Replace,0.54,0.54
3101010501,Front Knuckle - LH (AWD),Remove and Install,0.66,0.66
3101010502,Front Knuckle - LH (AWD),Remove and Replace,0.66,0.66
3101010601,Front Knuckle - RH (AWD),Remove and Install,0.66,0.66
3101010602,Front Knuckle - RH (AWD),Remove and Replace,0.66,0.66
3101010701,Hub - Front - LH (RWD),Remove and Install,0.3,0.3
3101010702,Hub - Front - LH (RWD),Remove and Replace,0.3,0.3
3101020101,Link - Complicance - Lower - Front - LH,Remove and Install,0.3,0.3
3101020102,Link - Compliance - Lower - Front - LH,Remove and Replace,0.3,0.3
3101020111,Link - Complicance - Lower - Front - RH,Remove and Install,0.3,0.3
3101020112,Link - Complicance - Lower - Front - RH,Remove and Replace,0.3,0.3
3101020201,Front Bracket - Stabilizer Bar Bushing,Remove and Install,0.36,0.36
3101020202,Bushing Bracket - Stabilizer Bar - Front - LH,Remove and Replace,0.36,0.36
3101020501,Front Stabilizer Link - LH,Remove and Install,0.3,0.3
3101020502,Front Stabilizer Link - LH,Remove and Replace,0.3,0.3
3101021101,Link - Complicance - Lower - Front - Pair,Remove and Install,0.54,0.54
3101021102,Link - Compliance - Lower - Front - Pair,Remove and Replace,0.54,0.54
3101022101,Links - Lateral - Lower - Front - Pair,Remove and Install,0.55,0.55
3101022102,Links - Lateral - Lower - Front - Pair,Remove and Replace,0.66,0.66
3101022201,Front Stabilizer Link - RH,Remove and Install,0.3,0.3
3101022202,Front Stabilizer Link - RH,Remove and Replace,0.3,0.3
31010300001,Damper Coil - Front - RH (Model YL),Remove and Install,0.6,0.6
31010300002,Damper Coil - Front - RH (Model YL),Remove and Replace,0.6,0.6
3101030001,Front Upper Control Arm - RH,Remove and Install,0.45,0.45
3101030002,Front Upper Control Arm - RH,Remove and Replace,0.45,0.45
31010300101,Damper Coil - Front - LH (Model YL),Remove and Install,0.6,0.6
31010300102,Damper Coil - Front - LH (Model YL),Remove and Replace,0.6,0.6
3101030301,Front Lower Lateral Link,Remove and Install,0.42,0.42
3101030302,Link - Lateral - Lower - Front - LH,Remove and Replace,0.42,0.42
3101030311,Link - Lateral - Lower - Front - RH,Remove and Install,0.42,0.42
3101030312,Link - Lateral - Lower - Front - RH,Remove and Replace,0.42,0.42
3101030401,Front Upper Control Arm - LH,Remove and Install,0.54,0.54
3101030402,Front Upper Control Arm - LH,Remove and Replace,0.54,0.54
3101030501,Front Upper Control Arm - Right Hand,Remove and Install,0.54,0.54
3101030502,Front Upper Control Arm - Right Hand,Remove and Replace,0.54,0.54
3101062011,Stabilizer Bar - Front,Remove and Install,0.36,0.36
3101062012,Stabilizer Bar - Front,Remove and Replace,0.36,0.36
31010700304,Front and Rear Suspension - Inspection,Inspection,0.48,0.48
31013412,Links - Lateral - Lower - Front - Pair,Remove and Replace,0.6,0.6
31014051,Control Arm - Upper - Front - Pair,Remove and Install,1.14,1.14
31014052,Control Arm - Upper - Front - Pair,Remove and Replace,1.2,1.2
31019000,Suspension - Front  (Check Torque),Test/Adjust,0.72,0.72
3103010001,Hub - Rear - RH,Remove and Install,0.54,0.54
3103010002,Hub - Rear - RH,Remove and Replace,0.54,0.54
3103010011,Hub Assembly - Rear - LH,Remove and Install,0.54,0.54
3103010012,Hub - Rear - LH,Remove and Replace,0.54,0.54
3103010101,Rear Knuckle - LH,Remove and Install,1.14,1.14
3103010102,Rear Knuckle - LH,Remove and Replace,1.14,1.14
3103010201,Knuckle - Rear - RH,Remove and Install,1.14,1.14
3103010202,Knuckle - Rear - RH,Remove and Replace,1.14,1.14
3103010301,Rear Knuckle - LH - Performance,Remove and Install,1.14,1.14
3103010302,Rear Knuckle - LH - Performance,Remove and Replace,1.14,1.14
3103010401,Rear Knuckle - RH - Performance,Remove and Install,1.14,1.14
3103010402,Rear Knuckle - RH - Performance,Remove and Replace,1.14,1.14
3103020001,Stabar Link - Rear - RH,Remove and Install,0.3,0.3
3103020002,Stabar Link - Rear - RH,Remove and Replace,0.3,0.3
3103020101,Rear Stabilizer Bar and Links - Stabar - Rear,Remove and Install,0.36,0.36
3103020102,Rear Stabilizer Bar and Links - Stabar - Rear,Remove and Replace,0.36,0.36
3103020301,Stabar Link - Rear - LH,Remove and Install,0.3,0.3
3103020302,Stabar Link - Rear - LH,Remove and Replace,0.3,0.3
3103030001,Rear Lower Aft Link - RH,Remove and Install,0.84,0.84
3103030002,Rear Lower Aft Link - RH,Remove and Replace,0.84,0.84
3103030101,Rear Lower Aft Link - LH,Remove and Install,0.84,0.84
3103030102,Rear Lower Aft Link - LH,Remove and Replace,0.84,0.84
3103030301,Rear Lower Fore Link,Remove and Install,0.6,0.6
3103030302,Rear Lower Fore Link,Remove and Replace,0.6,0.6
3103030401,Rear Toe Link,Remove and Install,0.0,0.0
3103030402,Rear Toe Link,Remove and Replace,0.0,0.0
3103030501,Rear Upper Aft Link,Remove and Install,0.48,0.48
3103030502,Rear Upper Aft Link,Remove and Replace,0.48,0.48
3103030701,Rear Upper Fore Link,Remove and Install,0.4,0.4
3103030702,Rear Upper Fore Link,Remove and Replace,0.4,0.4
31030600001,Damper Coil - Rear - RH (Model YL),Remove and Install,0.54,0.54
31030600002,Damper Coil - Rear - RH (Model YL),Remove and Replace,0.54,0.54
31030600101,Damper Coil - Rear - LH (Model YL),Remove and Install,0.54,0.54
31030600102,Damper Coil - Rear - LH (Model YL),Remove and Replace,0.54,0.54
31039000,Suspension - Rear - Check Torque,Test/Adjust,0.9,0.9
3115010101,Damper Coil - Dual Motor - Front - LH,Remove and Install,0.54,0.54
3115010102,Damper Coil - Dual Motor - Front - LH,Remove and Replace,0.66,0.66
3115010201,Damper Coil - Dual Motor - Front - RH,Remove and Install,0.66,0.66
3115010202,Damper Coil - Dual Motor - Front - RH,Remove and Replace,0.66,0.66
3115010301,Damper Coil - Dual Motor Performance - Front - LH,Remove and Install,0.6,0.6
3115010302,Damper Coil - Dual Motor Performance - Front - LH,Remove and Replace,0.6,0.6
3115010401,Damper Coil - Dual Motor Performance - Front - RH,Remove and Install,0.6,0.6
3115010402,Damper Coil - Dual Motor Performance - Front - RH,Remove and Replace,0.6,0.6
3115010501,Damper Coil - RWD - Front - LH,Remove and Install,0.6,0.6
3115010502,Damper Coil - RWD - Front - LH,Remove and Replace,0.6,0.6
3115010511,Damper Coil - RWD - Front - RH,Remove and Install,0.6,0.6
3115010512,Damper Coil - RWD - Front - RH,Remove and Replace,0.6,0.6
3115010601,Damper Assembly - Front - Pair (RWD),Remove and Install,0.84,0.84
3115010602,Damper Assembly - Front - Pair (RWD),Remove and Replace,0.84,0.84
3115010701,Mount - Front Upper Control Arm - LH,Remove and Install,0.6,0.6
3115010702,Mount- Front Upper Control Arm - LH,Remove and Replace,0.6,0.6
3115010901,Mount Isolator- Front Upper Control Arm - LH,Remove and Install,0.54,0.54
3115010902,Mount Isolator- Front Upper Control Arm - LH,Remove and Replace,0.54,0.54
3115011301,Mount Isolator- Front Upper Control Arm - RH,Remove and Install,0.45,0.45
3115011302,Mount Isolator- Front Upper Control Arm - RH,Remove and Replace,0.45,0.45
3115011401,Mount- Front Upper Control Arm - RH,Remove and Install,0.6,0.6
3115011402,Mount- Front Upper Control Arm - RH,Remove and Replace,0.6,0.6
3115012201,Damper Coil - Front - Pair (Dual Motor),Remove and Install,0.96,0.96
3115012202,Damper Coil - Front - Pair (Dual Motor),Remove and Replace,0.96,0.96
3115020101,Damper Coil - Rear - LH,Remove and Install,0.42,0.42
3115020102,Damper Coil - Rear - LH,Remove and Replace,0.42,0.42
31150201302,Rear Spring - RWD -Pair,Remove and Replace,1.44,1.44
3115020201,Damper Coil - Rear - RH,Remove and Install,0.42,0.42
3115020202,Damper Coil - Rear - RH,Remove and Replace,0.42,0.42
3115020301,Damper Coil - Dual Motor Performance - Rear,Remove and Install,0.45,0.45
3115020302,Damper Coil - Dual Motor Performance - Rear,Remove and Replace,0.45,0.45
3115020601,Coil Spring - Rear - LH,Remove and Install,0.78,0.78
3115020602,Coil Spring - Rear - LH,Remove and Replace,0.78,0.78
3115020701,Rear Spring Lower Isolator,Remove and Install,0.78,0.78
3115020702,Rear Spring Lower Isolator,Remove and Replace,0.78,0.78
3115020801,Coil Spring - Rear - RH,Remove and Install,0.78,0.78
3115020802,Coil Spring - Rear - RH,Remove and Replace,0.78,0.78
3115022601,Coil Spring - Rear - Pair,Remove and Install,1.44,1.44
3115022602,Coil Spring - Rear - Pair,Remove and Replace,1.44,1.44
3201010201,Steering Gear - LHD,Remove and Install,0.84,0.84
3201010202,Steering Gear - LHD,Remove and Replace,0.96,0.96
32010103,Steering Rack - Calibration,Program,0.2,0.2
3201010301,Steering Gear - RHD,Remove and Install,1.62,1.62
3201010302,Steering Gear - RHD,Remove and Replace,1.62,1.62
3201010401,Tie Rod Outer - LH,Remove and Install,0.24,0.24
3201010402,Tie Rod Outer - LH,Remove and Replace,0.24,0.24
3201010501,Tie Rod Outer - RH,Remove and Install,0.24,0.24
3201010502,TIE ROD OUTER - RH,Remove and Replace,0.24,0.24
3201010801,Tie Rod Outer - RH,Remove and Install,0.24,0.24
3201010802,Tie Rod Outer - RH,Remove and Replace,0.24,0.24
3205010101,Electric Steering Column - LHD,Remove and Install,2.04,2.04
3205010102,Electrical Steering Column - LHD,Remove and Replace,2.04,2.04
3205010201,Electric Steering Column - RHD,Remove and Install,0.65,0.65
3205010202,Electric Steering Column - RHD,Remove and Replace,0.0,0.0
3205010401,Instrument Panel Steering Column Shroud Lower,Remove and Install,0.2,0.2
3205010402,Instrument Panel Steering Column Shroud Lower,Remove and Replace,0.2,0.2
3205010501,Instrument Panel Steering Column Shroud Upper,Remove and Install,0.2,0.2
3205010502,Instrument Panel Steering Column Shroud Upper,Remove and Replace,0.2,0.2
3205010601,Instrument Panel Steering Column Upper Gap Hider,Remove and Install,1.5,1.5
3205010602,Instrument Panel Steering Column Upper Gap Hider,Remove and Replace,1.5,1.5
3205010701,Steering Column Control Module,Remove and Install,0.25,0.25
3205010702,Steering Column Control Module,Remove and Replace,0.3,0.3
3205010801,Steering Wheel,Remove and Install,0.18,0.18
3205010802,Steering Wheel,Remove and Replace,0.18,0.18
3205010902,Steering Wheel - Horn,Remove and Replace,0.15,0.15
32050200601,E80 RHD Steering - Upper Column and Steering Wheel - Steering Column and Wheel - Electric Steering Column (RI),Remove and Install,0.84,0.84
33000004,Diagnosis: Brake System,General Diagnosis,0.5,0.5
33010100,Brake Rotor - Front - LH (Measure Runout),Test/Adjust,0.35,0.35
3301010201,Brake Caliper - Front LH - Performance,Remove and Install,0.0,0.0
3301010202,Brake Caliper - Front LH - Performance,Remove and Replace,0.0,0.0
3301010401,Brake Caliper - Front RH - Performance,Remove and Install,0.0,0.0
3301010402,Brake Caliper - Front RH - Performance,Remove and Replace,0.0,0.0
3301010501,Front Brake CalInstrument Paneler (No Pads)- Sport - LH,Remove and Install,0.0,0.0
3301010502,Front Brake CalInstrument Paneler (No Pads)- Sport - LH,Remove and Replace,0.0,0.0
3301010601,Front Brake CalInstrument Paneler (No Pads)- Sport - RH,Remove and Install,0.0,0.0
3301010602,Front Brake CalInstrument Paneler (No Pads)- Sport - RH,Remove and Replace,0.0,0.0
3301010901,Brake Pad Kit - Front (RWD),Remove and Install,0.55,0.55
3301010902,Brake Pad Kit - Front (RWD),Remove and Replace,0.66,0.66
3301011001,Brake Pad Kit - Front (Dual Motor),Remove and Install,0.9,0.9
3301011002,Brake Pad Kit - Front (Dual Motor),Remove and Replace,0.66,0.66
3301011101,Front Brake Rotor,Remove and Install,0.24,0.24
3301011102,Brake Rotor - Front - LH,Remove and Replace,0.24,0.24
3301011201,Shield - Front Brake - LH (Dual Motor),Remove and Install,0.48,0.48
3301011202,Shield - Front Brake - LH (Dual Motor),Remove and Replace,0.48,0.48
3301011301,Shield - Front Brake - LH (RWD),Remove and Install,0.36,0.36
3301011302,Shield - Front Brake - LH (RWD),Remove and Replace,0.36,0.36
3301011401,Caliper - Front Brake - LH (Dual Motor),Remove and Install,0.6,0.6
3301011402,Caliper - Front Brake - LH (Dual Motor),Remove and Replace,0.6,0.6
3301011412,Caliper - Front Brake - LH (RWD),Remove and Replace,0.54,0.54
3301011501,Caliper - Front Brake - RH,Remove and Install,0.0,0.0
3301011502,Caliper - Front Brake - RH,Remove and Replace,0.6,0.6
3301011602,Brake Rotor - Front - RH,Remove and Replace,0.24,0.24
3301011801,Front Brake Shield - RH (Dual Motor),Remove and Install,0.48,0.48
3301011802,Front Brake Shield - RH,Remove and Replace,0.48,0.48
33010200,Brake Rotor - Rear - LH (Measure Runout),Test/Adjust,0.48,0.48
3301020101,Caliper - Rear Brake - LH,Remove and Install,0.66,0.66
3301020102,Caliper - Rear Brake - LH,Remove and Replace,0.66,0.66
3301020201,Brake Caliper - Rear - RH - Base,Remove and Install,0.66,0.66
3301020202,Brake Caliper - Rear - RH - Base,Remove and Replace,0.66,0.66
3301020301,Brake Pad Kit - Rear,Remove and Install,0.72,0.72
3301020302,Brake Pad Kit - Rear,Remove and Replace,0.72,0.72
3301020401,Brake Pad Kit - Rear - Sport,Remove and Install,0.0,0.0
3301020402,Brake Pad Kit - Rear - Sport,Remove and Replace,0.0,0.0
3301020501,Brake Rotor - Rear - Base,Remove and Install,0.3,0.3
3301020502,Brake Rotor - Rear (Base Brakes) - LH,Remove and Replace,0.3,0.3
3301020701,Shield - Rear Brake - LH (Base),Remove and Install,0.6,0.6
3301020702,Shield - Rear Brake - LH (Base),Remove and Replace,0.6,0.6
3301020801,Brake Shield - Rear- LH - Performance,Remove and Install,0.0,0.0
3301020802,Brake Shield - Rear- LH - Performance,Remove and Replace,0.0,0.0
3301021001,Brake Shield - Rear- RH - Performance,Remove and Install,0.0,0.0
3301021002,Brake Shield - Rear- RH - Performance,Remove and Replace,0.0,0.0
3301021101,EPB Harness - Rear - LH,Remove and Install,0.24,0.24
3301021102,EPB Harness - Rear - LH,Remove and Replace,0.24,0.24
3301021901,Brake Shield - Rear- RH - Base,Remove and Install,0.5,0.5
3301021902,Brake Shield - Rear- RH - Base,Remove and Replace,0.5,0.5
3301022001,EPB Harness RH,Remove and Install,0.2,0.2
3301022002,EPB Harness RH,Remove and Replace,0.2,0.2
3301030601,Brake Rotor - Rear (Base Brakes) - RH,Remove and Install,0.3,0.3
3301030602,Brake Rotor - Rear (Base Brakes) - RH,Remove and Replace,0.3,0.3
33010700001,EPB Harness - Rear - RH (Model YL),Remove and Install,0.3,0.3
33010700002,EPB Harness - Rear - RH (Model YL),Remove and Replace,0.3,0.3
33010700101,EPB Harness - Rear - LH (Model YL),Remove and Install,0.3,0.3
33010700102,EPB Harness - Rear - LH (Model YL),Remove and Replace,0.3,0.3
33010700601,Brake Caliper Logo Plate - Rear - LH (Performance Brakes),Remove and Install,0.18,0.18
33010700602,Brake Caliper Logo Plate - Rear - LH (Performance Brakes) (Remove and Replace),Remove and Replace,0.18,0.18
33010700701,Brake Caliper Logo Plate - Rear - RH (Performance Brakes),Remove and Install,0.18,0.18
33010700702,Brake Caliper Logo Plate - Rear - RH (Performance Brakes) (Remove and Replace),Remove and Replace,0.18,0.18
33011100,Brake Rotor - Front - RH (Measure Runout),Test/Adjust,0.35,0.35
33011102,Brake Rotor - Front - RH (Remove & Replace),Remove and Replace,0.24,0.24
33011200,Brake Rotor - Rear - RH (Measure Runout),Test/Adjust,0.3,0.3
33011505,Brake Pads and Rotors - Vehicle - Set,Remove and Replace,1.98,1.98
33013000,Brake Pads - Burnishing,Maintenance,0.3,0.3
33015090,Brake Pads And Rotors - Inspection,Test/Adjust,0.3,0.3
33030100001,Pipe - Brake - Side Sill(Model YL),Remove and Install,4.92,4.92
33030100002,Pipe - Brake - Side Sill(Model YL),Remove and Replace,4.92,4.92
3303010101,Brake Pipe Junction Block,Remove and Install,0.75,0.75
3303010102,Brake Pipe Junction Block,Remove and Replace,0.75,0.75
3303010201,Brake Lines - Pipe - Side Sill,Remove and Install,4.25,4.25
3303010202,Brake Lines - Pipe - Side Sill,Remove and Replace,4.25,4.25
3303010301,Pipe - Brake - Master Cylinder To Hydraulic Control Unit- LHD,Remove and Install,1.8,1.8
3303010302,Pipe - Brake - Master Cylinder To Hydraulic Control Unit- LHD,Remove and Replace,1.8,1.8
3303010401,Brake Lines - Master Cylinder To HCU (RHD),Remove and Install,1.56,1.56
3303010402,Brake Lines - Master Cylinder To HCU (RHD),Remove and Replace,1.56,1.56
3303010601,Brake Lines - Front Brake Pipe,Remove and Install,2.7,2.7
3303010602,Brake Lines - Front Brake Pipe,Remove and Replace,2.7,2.7
3303010701,Brake Lines - Rear Brake Pipe - LH,Remove and Install,0.55,0.55
3303010702,Brake Lines - Rear Brake Pipe - LH,Remove and Replace,0.55,0.55
3303010801,Brake Lines - Rear Brake Pipe - RH,Remove and Install,2.1,2.1
3303010802,Brake Lines - Rear Brake Pipe - RH,Remove and Replace,2.1,2.1
33030200102,Brake Hose Assembly - Rear - RH (Model YL),Remove and Replace,0.6,0.6
33030200302,Brake Hose Assembly - Rear - LH (Model YL),Remove and Replace,0.96,0.96
3303020101,Brake Hose - Front - LH,Remove and Install,0.0,0.0
3303020102,Brake Hose - Front - LH,Remove and Replace,0.54,0.54
3303020201,Brake Hose - Front - RH,Remove and Install,0.0,0.0
3303020202,Brake Hose - Front - RH,Remove and Replace,0.54,0.54
3303020301,Brake Hose - Rear - LH - Base,Remove and Install,0.0,0.0
3303020302,Brake Hose - Rear - LH - Base,Remove and Replace,0.54,0.54
3303020401,Brake Hose - Rear - LH - Performance,Remove and Install,0.0,0.0
3303020402,Brake Hose - Rear - LH - Performance,Remove and Replace,0.0,0.0
3303020501,Brake Hose - Rear - RH - Base,Remove and Install,0.0,0.0
3303020502,Brake Hose - Rear - RH - Base,Remove and Replace,0.54,0.54
3303020601,Brake Hose - Rear - RH - Performance,Remove and Install,0.0,0.0
3303020602,Brake Hose - Rear - RH - Performance,Remove and Replace,0.0,0.0
33031102,Brake Fluid Bleed - One Caliper,Remove and Replace,0.42,0.42
33031200,Brake Fluid Check,Test/Adjust,0.12,0.12
33031202,Brake Fluid Bleed/Flush,Maintenance,0.96,0.96
33031205,Brake Bleeder Machine (Flush),Maintenance,0.0,0.0
33038713,Brake Fluid Bleed/Flush (DPB),Maintenance,1.08,1.08
33038803,Brake Fluid Bleed/Flush - Master Cylinder (Add-On),Maintenance,0.3,0.3
33051005,Parking Brake - Caliper - Rear - LH (Release),Maintenance,0.18,0.18
33052302,Motor - Brake Caliper - Rear - LH (Remove & Replace),Remove and Replace,0.3,0.3
33052402,Motor - Brake Caliper - Rear - RH (Remove & Replace),Remove and Replace,0.3,0.3
3310010101,Hydraulic Control Unit - Brake (HCU/ESP),Remove and Install,1.98,1.98
3310010102,Hydraulic Control Unit - Brake (HCU/ESP),Remove and Replace,1.98,1.98
33100101401,Redundant Control Unit - Brake,Remove and Install,1.44,1.44
33100101402,Redundant Control Unit - Brake,Remove and Replace,1.44,1.44
3310020101,Front Wheel Speed Sensor - LH,Remove and Install,0.24,0.24
3310020102,Front Wheel Speed Sensor - LH,Remove and Replace,0.24,0.24
3310020301,Rear Wheel Speed Sensor - LH,Remove and Install,0.24,0.24
3310020302,Rear Wheel Speed Sensor - LH,Remove and Replace,0.24,0.24
3310020401,Rear Wheel Speed Sensor - Right Hand,Remove and Install,0.24,0.24
3310020402,Rear Wheel Speed Sensor - Right Hand,Remove and Replace,0.24,0.24
3310020501,Front Wheel Speed Sensor - RH,Remove and Install,0.24,0.24
3310020502,Front Wheel Speed Sensor - RH,Remove and Replace,0.24,0.24
3310020601,Rear Wheel Speed Sensor - RH,Remove and Install,0.24,0.24
3310020602,Rear Wheel Speed Sensor - RH,Remove and Replace,0.24,0.24
3310030012,Sensor - Wheel Speed - Front - RH,Remove and Replace,0.24,0.24
33100400001,Harness - Wheel Speed Sensor - Rear - RH (Model YL),Remove and Install,0.3,0.3
33100400002,Harness - Wheel Speed Sensor - Rear - RH (Model YL),Remove and Replace,0.3,0.3
33100400101,Harness - Wheel Speed Sensor - Rear - LH (Model YL),Remove and Install,0.3,0.3
33100400102,Harness - Wheel Speed Sensor - Rear - LH (Model YL),Remove and Replace,0.3,0.3
33100400201,Harness - Wheel Speed Sensor - Front - RH (Model YL),Remove and Install,0.24,0.24
33100400202,Harness - Wheel Speed Sensor - Front - RH (Model YL),Remove and Replace,0.24,0.24
33100400301,Harness - Wheel Speed Sensor - Front - LH (Model YL),Remove and Install,0.24,0.24
33100400302,Harness - Wheel Speed Sensor - Front - LH (Model YL),Remove and Replace,0.24,0.24
33200100401,Brake Booster Assembly (IDB),Remove and Install,1.44,1.44
33200100402,Brake Booster Assembly (IDB),Remove and Replace,1.44,1.44
3320010101,Brake Booster Assembly (DPB),Remove and Install,1.02,1.02
3320010102,Brake Booster Assembly (DPB),Remove and Replace,1.08,1.08
3320010201,Brake Booster - RHD,Remove and Install,1.26,1.26
3320010202,Brake Booster - RHD,Remove and Replace,1.26,1.26
3325010101,Brake Pedal - Base,Remove and Install,2.4,2.4
3325010102,Brake Pedal - Base,Remove and Replace,2.4,2.4
33253101,Clevis Clip - Brake (Remove & Install),Remove and Install,0.3,0.3
33253102,Clevis Clip - Brake (Remove & Replace),Remove and Replace,0.12,0.12
34010100001,Cap - Wheel (Model YL),Remove and Install,0.06,0.06
34010100002,Cap - Wheel (Model YL),Remove and Replace,0.06,0.06
34010100026,Wheels - Turbine Aero Insert Kit - Set (Install)(Model YL),Installation,0.36,0.36
34010100102,Turbine Aero Insert - Wheel - Front - LH (Model Y L),Remove and Replace,0.3,0.3
34010100601,Turbine Aero Insert - Wheel - Front - LH (Model Y L),Remove and Install,0.3,0.3
34010100701,Turbine Aero Insert - Wheel - Front - RH (Model Y L),Remove and Install,0.3,0.3
34010100702,Turbine Aero Insert - Wheel - Front - RH (Model Y L),Remove and Replace,0.3,0.3
34010100801,Turbine Aero Insert - Wheel - Rear - LH (Model Y L),Remove and Install,0.3,0.3
34010100802,Turbine Aero Insert - Wheel - Rear - LH (Model Y L),Remove and Replace,0.3,0.3
34010100901,Turbine Aero Insert - Wheel - Rear - RH (Model Y L),Remove and Install,0.3,0.3
34010100902,Turbine Aero Insert - Wheel - Rear - RH (Model Y L),Remove and Replace,0.3,0.3
34010105,Tire Rotation,Maintenance,0.3,0.3
34010201022,Wheel Removal Refit And Paint-Sealer Spray-CN Only,Paint Work,0.09,0.09
34010201122,Wheel Removal Refit And Paint-Sealer Sanding-CN Only,Paint Work,0.07,0.07
34010201201,Wheel Trim - Set (Performance),Remove and Install,0.18,0.18
34010201222,Wheel Removal Refit And Paint-Painting-CN Only,Paint Work,0.73,0.73
34010201322,Wheel Removal Refit And Paint-Polishing-CN Only,Paint Work,0.09,0.09
34011000,Inspect Wheel (Cosmetic Inspection),Inspection,0.0,0.0
34011106,Wheel Lock Set - Install,Retrofit,0.1,0.1
34011302,Lug Nuts - Vehicle Set,Remove and Replace,0.36,0.36
34012501,Wheels - Vehicle - Set,Remove and Install,0.42,0.42
34012902,Wheels - Set (Remove and Replace),Remove and Replace,1.02,1.02
34013000,Check Tire Tread Depth,Tire Inspection,0.05,0.05
34014005,Seasonal Wheel and Tire Set Swap (Already Built),Seasonal Swap,0.5,0.5
34014015,Install Winter Tire Speed Rating Label After Seasonal Wheel And Tire Set Swap (Already Built),Seasonal Swap,0.06,0.06
34014101,Tire Set - Vehicle - Swap  (Not Already Built),Remove and Install,1.38,1.38
34014135,Tire Package - Added Services,Seasonal Swap,1.0,1.0
34014505,Accessory Wheel/Tire Package Assembly,Tire Purchase,1.08,1.08
34015001,Wheel Assembly - Front - LH,Remove and Install,0.18,0.18
34015002,Wheel - Front - LH,Remove and Replace,0.36,0.36
34015021,"Cover, Wheel, Front, LH (Remove & Install)",Remove and Install,0.05,0.05
34015022,Cap - Wheel - Front - LH,Remove and Replace,0.06,0.06
34015032,Cap - Wheel - Set (Remove & Replace),Remove and Replace,0.05,0.05
34015101,Wheel Assembly - Front - RH,Remove and Install,0.18,0.18
34015102,Wheel - Front - RH,Remove and Replace,0.36,0.36
34015121,"Cover, Wheel, Front, RH (Remove & Install)",Remove and Install,0.05,0.05
34015122,Cap - Wheel - Front - RH (Remove & Replace),Remove and Replace,0.06,0.06
34015201,Wheel Assembly - Rear - LH,Remove and Install,0.18,0.18
34015202,Wheel - Rear - LH,Remove and Replace,0.36,0.36
34015221,"Cover, Wheel, Rear, LH (Remove & Install)",Remove and Install,0.05,0.05
34015222,Cap - Wheel - Rear - LH,Remove and Replace,0.06,0.06
34015301,Wheel Assembly - Rear - RH,Remove and Install,0.18,0.18
34015302,Wheel - Rear - RH,Remove and Replace,0.36,0.36
34015321,"Cover, Wheel, Rear, RH (Remove & Install)",Remove and Install,0.05,0.05
34015322,Cap - Wheel - Rear - RH,Remove and Replace,0.06,0.06
