Code,Description,Work Type,Labor Hours,FRT
16904508,Baffle - Vent - HV Battery (Reman),Retrofit,0.15,0.15
16905008,Battery Management System (BMS) (Reman),Retrofit,0.45,0.45
16905208,Spine - HV Battery (Reman),Retrofit,1.45,1.45
16906008,Modules - HV Battery - Inspection (Reman),Inspection,0.6,0.6
16906208,Modules - HV Battery - Upper (Reman),Retrofit,0.25,0.25
16906408,Modules - HV Battery - Lower (Reman),Retrofit,0.7,0.7
17000004,Diagnosis: Driver Assistance,General Diagnosis,0.5,0.5
17000008,Jumpstart Vehicle (Restore),Restore,0.12,0.12
17010000,Vehicle HV Disablement Procedure,Test/Adjust,1.14,1.14
17010200,Disconnect 12V Power,Modify,0.24,0.24
17011201,Battery - 12V (Remove & Install),Remove and Install,0.36,0.36
17011202,Battery - 12V (Remove & Replace),Remove and Replace,0.36,0.36
17011401,Cage - Battery - Auxiliary - 12V (Remove & Install),Remove and Install,0.72,0.72
17011402,Cage - Battery - Auxiliary - 12V (Remove & Replace),Remove and Replace,0.72,0.72
17011601,E-Fuse Module (1st Generation) (Remove & Install),Remove and Install,1.45,1.45
17011602,E-Fuse Module (1st Generation) (Remove & Replace),Remove and Replace,1.74,1.74
17011901,Fuse Box - Cabin - Front (Remove & Install),Remove and Install,0.35,0.35
17011902,Fuse Box - Cabin - Front (Remove & Replace),Remove and Replace,0.42,0.42
17012101,Fuse in Fuse Box - Any (Remove & Install),Remove and Install,0.1,0.1
17012102,Fuse in Fuse Box - Any (Remove & Replace),Remove and Replace,0.12,0.12
17012401,Fuse Box - Underhood (Remove & Install),Remove and Install,0.48,0.48
17012402,Fuse Box - Underhood (Remove & Replace),Remove and Replace,0.48,0.48
17012407,Reworked MX Fuse Box,Modify,0.1,0.1
17012501,12V Battery Negative Cable Assembly - 12V Battery and Fuses (Remove & Install),Remove and Install,0.3,0.3
17012502,12V Battery Negative Cable Assembly - 12V Battery and Fuses (Remove and Replace),Remove and Replace,0.3,0.3
17012601,Vent Tube - 12V Battery (Remove and Install),Remove and Install,0.24,0.24
17012602,Vent Tube - 12V Battery (Remove and Replace),Remove and Replace,0.24,0.24
17013502,Relay in Fuse Box - Any (Remove & Replace),Remove and Replace,0.12,0.12
17014101,Inline Fuse (175A/200A) (Remove & Install),Remove and Install,1.05,1.05
17014102,Inline Fuse (175A/200A) (Remove & Replace),Remove and Replace,1.26,1.26
17014121,Inline Fuse - 125A (Remove & Install),Remove and Install,1.05,1.05
17014122,Inline Fuse - 125A (Remove & Replace),Remove and Replace,1.26,1.26
17015231,Harness - Body (LHD) (Remove & Install),Remove and Install,8.9,8.9
17015232,Harness - Body (Remove & Replace) (LHD),Remove and Replace,8.9,8.9
17019772,HV Compressor connector - Softset Inspection,Test/Adjust,0.42,0.42
17048098,ETC Set Up for Japan,Fee,0.25,0.25
17100008,Harness Connector - Reconnect,Restore,0.1,0.1
17100010,Harness Connector - Repair (Does Not Include Access Labor),Restore,0.6,0.6
17100101,Harness - Front Door - LH (Remove & Install),Remove and Install,1.02,1.02
17100102,Harness - Front Door - LH (Remove & Replace),Remove and Replace,1.02,1.02
17100131,Harness - Seat Assembly - 2nd Row - LH - (With 2nd Row Bench Seat) (Remove & Install),Remove and Install,1.2,1.2
17100132,Harness - Seat Assembly - 2nd Row - LH - (With 2nd Row Bench Seat) (Remove & Replace),Remove and Replace,1.44,1.44
17100201,Harness - Front Door - RH (Remove & Install),Remove and Install,1.02,1.02
17100202,Harness - Front Door - RH (Remove & Replace),Remove and Replace,1.02,1.02
17100301,Harness - Center Console (Remove & Install),Remove and Install,0.6,0.6
17100302,Harness - Center Console (Remove & Replace),Remove and Replace,0.72,0.72
17100401,Harness - Body - Lower Dash (Remove & Install),Remove and Install,7.55,7.55
17100402,Harness - Body - Lower Dash (Remove & Replace),Remove and Replace,8.55,8.55
17100601,Harness - Instrument Panel (Remove & Install),Remove and Install,3.2,3.2
17100602,Harness - Instrument Panel (Remove & Replace),Remove and Replace,3.84,3.84
17100701,Harness - Main Front (Remove & Install),Remove and Install,6.25,6.25
17100702,Harness - Main Front (Remove & Replace),Remove and Replace,6.25,6.25
17101001,Harness - Fascia - Front (Remove & Install),Remove and Install,0.78,0.78
17101002,Harness - Fascia - Front (Remove & Replace),Remove and Replace,0.96,0.96
17101101,Harness - Fascia - Rear (Remove & Install),Remove and Install,0.85,0.85
17101102,Harness - Fascia - Rear (Remove & Replace),Remove and Replace,1.02,1.02
17101111,Harness - Damper - Air Suspension - Front - LH (Remove & Install),Remove and Install,0.25,0.25
17101112,Harness - Damper - Air Suspension - Front - LH (Remove & Replace),Remove and Replace,0.3,0.3
17101211,Harness - Damper - Air Suspension - Front - RH (Remove & Install),Remove and Install,0.25,0.25
17101212,Harness - Damper - Air Suspension - Front - RH (Remove & Replace),Remove and Replace,0.3,0.3
17101401,Harness - Front End Module (Remove & Install),Remove and Install,1.14,1.14
17101402,Harness - Front End Module (Remove & Replace),Remove and Replace,1.14,1.14
17101801,Harness - Seat - Driver (Remove & Install),Remove and Install,0.95,0.95
17101802,Harness - Seat - Front - LH (Remove and Replace),Remove and Replace,1.14,1.14
17101901,Harness - Seat - Front Passenger (Remove & Install),Remove and Install,0.95,0.95
17101902,Harness - Seat - Front - RH (Remove and Replace),Remove and Replace,1.14,1.14
17102001,Harness - Subframe - Rear (Remove & Install),Remove and Install,4.45,4.45
17102002,Harness - Subframe - Rear (Remove & Replace),Remove and Replace,5.34,5.34
17102301,Harness - Seat Assembly - 2nd Row - RH - (With 2nd Row Bench Seat) (Remove and Install),Remove and Install,1.2,1.2
17102302,Harness - Seat Assembly - 2nd Row - RH - (With 2nd Row Bench Seat) (Remove and Replace),Remove and Replace,1.44,1.44
17102501,Harness - Headliner (Remove & Install),Remove and Install,1.3,1.3
17102502,Harness - Headliner (Remove & Replace),Remove and Replace,1.56,1.56
17102808,Harness - Rear Door - Lower - LH - Repair,Remove and Rebuild,0.0,0.0
17102811,Harness - Rear Door - Lower - LH (Remove & Install),Remove and Install,1.2,1.2
17102812,Harness - Rear Door - Lower - LH (Remove & Replace),Remove and Replace,1.2,1.2
17102821,Harness - Rear Door - Lower - RH (Remove & Install),Remove and Install,1.2,1.2
17102822,Harness - Rear Door - Lower - RH (Remove & Replace),Remove and Replace,1.2,1.2
17103001,Harness - Rear Door - Upper - LH (Remove & Install),Remove and Install,0.9,0.9
17103002,Harness - Rear Door - Upper - LH (Remove & Replace),Remove and Replace,1.74,1.74
17103101,Harness - Rear Door - Upper - RH (Remove & Install),Remove and Install,0.9,0.9
17103102,Harness - Rear Door - Upper - RH (Remove & Replace),Remove and Replace,0.9,0.9
17103108,Harness - Rear Door - Upper - RH - Repair,Remove and Rebuild,0.9,0.9
17103301,HV Harness - Front Drive Unit (Remove & Install),Remove and Install,1.1,1.1
17103302,Harness - Front Drive Unit (Remove & Replace),Remove and Replace,1.32,1.32
17104501,Harness - Liftgate (Remove & Install),Remove and Install,2.0,2.0
17104502,Harness - Liftgate (Remove & Replace),Remove and Replace,2.4,2.4
17105001,Harness - Body (Remove & Install),Remove and Install,10.35,10.35
17105002,Harness - Body (Remove & Replace),Remove and Replace,11.35,11.35
17105006,Wire - Electrical Harness (Overlay),Retrofit,0.0,0.0
17105008,Wire - Electrical Harness (Does Not Include Access Labor) (Repair),Restore,0.0,0.0
17105101,Connector Housing - Electrical Harness (Does Not Include Access Labor) (Remove & Install),Remove and Install,0.2,0.2
17105102,Connector Housing - Electrical Harness (Does Not Include Access Labor) (Remove & Replace),Remove and Replace,0.24,0.24
17105208,Connector Terminal - Electrical Harness (Does Not Include Access Labor) (Repair),Restore,0.0,0.0
17105306,Coaxial Cable - Electrical Harness (Does Not Include Access Labor) (Overlay),Retrofit,0.0,0.0
17107602,Harness - Seat Back - 3rd Row - RH (Remove & Replace),Remove and Replace,0.6,0.6
17108100,Diagnosis: Low Voltage Distribution and Controllers,General Diagnosis,1.0,1.0
17150006,Singapore Electronic Road Pricing System (Retrofit),Retrofit,0.6,0.6
17150016,Electronic Toll Collection System (Retrofit),Retrofit,0.6,0.6
17152301,Module - Rear Body Controller - BCM (Remove & Install),Remove and Install,0.85,0.85
17152302,Module - Rear Body Controller - BCM (Remove & Replace),Remove and Replace,1.02,1.02
17152601,Module - Central Body Controller - BCCEN (Remove & Install),Remove and Install,0.8,0.8
17152602,Module - Central Body Controller - BCCEN (Remove & Replace),Remove and Replace,0.84,0.84
17152901,Module - Front Body Controller - BCM (Remove & Install),Remove and Install,1.5,1.5
17152902,Module - Front Body Controller - BCM (Remove & Replace),Remove and Replace,1.5,1.5
17153001,Module - Intrusion Sensor (Remove & Install),Remove and Install,0.9,0.9
17153002,Module - Intrusion Sensor (Remove & Replace),Remove and Replace,1.08,1.08
17154201,Module - HomeLink Transmitter (Remove & Install),Remove and Install,0.72,0.72
17154202,Module - HomeLink Transmitter (Remove & Replace),Remove and Replace,0.72,0.72
17154503,Module - Gateway,Module Reset/Reflashed,0.2,0.2
17154603,Module - Bluetooth (Parrot),Module Reset/Reflashed,0.1,0.1
17155001,Module - Autopilot - ECU - 1st Generation  (Remove & Install),Remove and Install,1.1,1.1
17155002,Module - Autopilot - ECU - 1st Generation  (Remove & Replace),Remove and Replace,1.32,1.32
17155003,Module - Autopilot - ECU - Reset,Module Reset/Reflashed,0.1,0.1
17155007,Module - Autopilot - ECU (Dispose),Modify,0.18,0.18
17155201,Module - Autopilot - ECU - 2nd Generation (Remove & Install),Remove and Install,0.35,0.35
17155202,Module - Autopilot - ECU - 2nd and 3rd Generation (Remove & Replace),Remove and Replace,0.36,0.36
17155211,Module - Autopilot - ECU - 3rd Generation (Remove & Install),Remove and Install,0.3,0.3
17155212,Module - Autopilot - ECU - 3rd Generation (Remove & Replace),Remove and Replace,0.36,0.36
17155221,Module - Autopilot - ECU - 2nd Generation (RHD) (Remove & Install),Remove and Install,0.3,0.3
17155222,Module - Autopilot - ECU - 2nd Generation (RHD) (Remove & Replace),Remove and Replace,0.36,0.36
17155301,Gasket - Antistatic - Autopilot ECU (Install),Remove and Install,0.66,0.66
17157001,ECU Box (Remove & Install),Remove and Install,1.08,1.08
17157002,ECU Box (Remove & Replace),Remove and Replace,1.08,1.08
17201500,Calibration - Front Radar Sensor DAS 1.0,Module Reset/Reflashed,1.14,1.14
17201501,Sensor - Radar - Center - Front (Remove & Install),Remove and Install,1.9,1.9
17201502,Sensor - Radar - Center - Front (Remove & Replace),Remove and Replace,1.2,1.2
17201700,Calibration - Front Radar Sensor DAS 2.0,Module Reset/Reflashed,1.45,1.45
17201800,Calibration - Front Radar Sensor DAS 2.5,Module Reset/Reflashed,1.68,1.68
17201801,Bracket - Radar - Front (DAS 1/2) (Remove & Install),Remove and Install,2.1,2.1
17201802,Bracket - Radar - Front (DAS 1/2) (Remove & Replace),Remove and Replace,2.52,2.52
17201811,Bracket - Radar - Front (DAS 2.5) (Remove & Install),Remove and Install,2.3,2.3
17201812,Bracket - Radar - Front (DAS 2.5) (Remove and Replace),Remove and Replace,2.76,2.76
17209106,Enable Autopilot Convenience Features,Upgrade,0.48,0.48
17209116,Enable Highway Autopilot,Upgrade,0.0,0.0
17209126,Enable Basic Autopilot,Upgrade,0.0,0.0
17209136,Enable Enhanced Autopilot,Upgrade,0.0,0.0
17209146,Enable Full Self-Driving,Over The Air,0.0,0.0
17230500,Drive Cycle Calibration - Forward Facing Camera,Module Reset/Reflashed,0.2,0.2
17230600,Target Calibration - Forward Facing Camera,Test/Adjust,0.1,0.1
17230700,Image Capture - Forward Facing Camera,Test/Adjust,0.05,0.05
17231001,Camera - Triple - Forward Facing (Remove & Install),Remove and Install,0.36,0.36
17231002,Camera - Triple - Forward Facing (Remove & Replace),Remove and Replace,0.36,0.36
17231102,Camera - Mono - Forward Facing (Remove & Replace),Remove and Replace,0.6,0.6
17232006,Pitch Carrier - Camera - Forward Facing - 2nd Generation Autopilot,Retrofit,0.36,0.36
17250101,Camera - Rear View (Remove & Install),Remove and Install,0.54,0.54
17250102,Camera - Rear View (Remove & Replace),Remove and Replace,0.54,0.54
17261101,Camera - B-Pillar - LH (Remove & Install),Remove and Install,0.15,0.15
17261102,Camera - B-Pillar - LH (Remove & Replace),Remove and Replace,0.18,0.18
17261201,Camera - B-Pillar - RH (Remove & Install),Remove and Install,0.15,0.15
17261202,Camera - B-Pillar - RH (Remove & Replace),Remove and Replace,0.18,0.18
17270101,Module - Park Assist (Remove & Install),Remove and Install,1.05,1.05
17270102,Module - Park Assist (Remove & Replace),Remove and Replace,1.26,1.26
17271002,Sensor - Parking Distance - Front - Each (Remove & Replace),Remove and Replace,0.3,0.3
17271011,Sensor - Parking Distance - Inner - Front (Remove & Install) - S3/S4,Remove and Install,0.66,0.66
17271012,Sensor - Parking Distance - Inner - Front (Remove and Replace) - S3/S4,Remove and Replace,0.66,0.66
17271031,Sensor - Parking Distance - Front (Remove & Install) - S2/S5,Remove and Install,0.24,0.24
17271032,Sensor - Parking Distance - Front (S2/S5),Remove and Replace,0.24,0.24
17271041,Sensor - Parking Distance - Front (Remove & Install)  - S1/S6,Remove and Install,0.18,0.18
17271042,Sensor - Parking Distance - Front (S1/S6),Remove and Replace,0.18,0.18
17271101,Sensor - Park Assist - Front - Set (Remove & Install),Remove and Install,0.3,0.3
17271102,Sensor - Park Assist - Front - Set (Remove & Replace),Remove and Replace,0.36,0.36
17271111,Sensor - Parking Distance - Inner - Rear (Remove & Install) - S8/S9/S10/S11,Remove and Install,0.6,0.6
17271112,Sensor - Parking Distance - Inner - Rear (Remove & Replace)- S8/S9/S10/S11,Remove and Replace,0.6,0.6
17271121,Sensor - Parking Distance - Outer - Rear (Remove & Install)- S7/S12,Remove and Install,0.24,0.24
17271122,Sensor - Parking Distance - Outer - Rear (Remove & Replace)- S7/S12,Remove and Replace,0.24,0.24
17271301,Sensor - Park Assist - Rear - Set (Remove & Install),Remove and Install,0.3,0.3
17271302,Sensor - Park Assist - Rear - Set (Remove & Replace),Remove and Replace,0.36,0.36
17272681,Retainer - Sensor - Park Assist (Remove & Install),Remove and Install,0.5,0.5
17272682,Retainer - Sensor - Park Assist (Remove & Replace),Remove and Replace,0.6,0.6
17300501,Switches - Steering Wheel (Remove & Install),Remove and Install,0.4,0.4
17300502,Switches - Steering Wheel (Remove & Replace),Remove and Replace,0.48,0.48
17300512,Assembly - Switches/Harness - Steering Wheel,Remove and Replace,0.48,0.48
17302101,Switch - Glove Box (Remove & Install),Remove and Install,0.8,0.8
17302102,Switch - Glove Box (Remove & Replace),Remove and Replace,0.96,0.96
17303001,Power Socket 12V - Center Console (Remove & Install),Remove and Install,0.9,0.9
17303002,Power Socket 12V - Center Console (Remove & Replace),Remove and Replace,0.9,0.9
17303201,Power Socket 12V - Rear Trunk (Remove & Install),Remove and Install,0.15,0.15
17303202,Power Socket 12V - Rear Trunk (Remove & Replace),Remove and Replace,0.18,0.18
17303501,USB Port - 3rd Row Seat (Remove & Install),Remove and Install,0.05,0.05
17303502,USB Port - 3rd Row Seat (Remove & Replace),Remove and Replace,0.06,0.06
17350001,Puddle Lamp - Front Seat - RH (Remove and Install),Remove and Install,0.05,0.05
17350002,Puddle Lamp - Front Seat - RH (Remove and Replace),Remove and Replace,0.06,0.06
17350301,Front Reading (Dome) Light (Remove & Install),Remove and Install,0.05,0.05
17350302,Front Reading (Dome) Light (Remove & Replace),Remove and Replace,0.06,0.06
17350311,Light - Map - Front (Remove & Install),Remove and Install,0.4,0.4
17350312,Light - Map - Front (Remove & Replace),Remove and Replace,0.48,0.48
17350801,Light - Map - Rear (Remove & Install),Remove and Install,0.4,0.4
17350802,Light - Map - Rear (Remove & Replace),Remove and Replace,0.48,0.48
17350901,Task Light - Footwell Cover - RH (Remove and Install),Remove and Install,0.05,0.05
17350902,Task Light - Footwell Cover - RH (Remove and Replace),Remove and Replace,0.06,0.06
17351001,Puddle Lamp - Front Seat - LH (Remove & Install),Remove and Install,0.05,0.05
17351002,Puddle Lamp - Front Seat - LH (Remove & Replace),Remove and Replace,0.06,0.06
17351101,Footwell Lamp - Front - RH (Remove & Install),Remove and Install,0.05,0.05
17351102,Footwell Lamp - Front - RH (Remove & Replace),Remove and Replace,0.06,0.06
17351501,Puddle Light - Rear Trunk (Remove & Install),Remove and Install,0.05,0.05
17351502,Puddle Light - Rear Trunk (Remove & Replace),Remove and Replace,0.06,0.06
17352201,Welcome Lamp - Rear Door - LH (Remove & Install),Remove and Install,0.24,0.24
17352202,Welcome Lamp - Rear Door - LH (Remove & Replace),Remove and Replace,0.24,0.24
17352301,Welcome Lamp - Rear Door - RH (Remove & Install),Remove and Install,0.24,0.24
17352302,Welcome Lamp - Rear Door - RH (Remove & Replace),Remove and Replace,0.24,0.24
17352401,Puddle Light - Liftgate (Remove & Install),Remove and Install,0.05,0.05
17352402,Puddle Light - Liftgate (Remove & Replace),Remove and Replace,0.06,0.06
17355101,Task Light - Footwell Cover - LH (Remove & Install),Remove and Install,0.05,0.05
17355102,Task Light - Footwell Cover - LH (Remove & Replace),Remove and Replace,0.06,0.06
17400101,Headlight  - LH (Remove & Install),Remove and Install,0.84,0.84
17400102,Headlight  - LH (Remove & Replace),Remove and Replace,0.96,0.96
17400150,Headlights - Adjust - NA (Tool Method),Test/Adjust,0.18,0.18
17400190,Lights - Fog - Front - Adjust (EMEA with LET Tool),Test/Adjust,0.24,0.24
17400201,Headlight - RH (Remove & Install),Remove and Install,0.84,0.84
17400202,Headlight - RH (Remove & Replace),Remove and Replace,0.96,0.96
17400251,Headlight  - Pair (Remove & Install),Remove and Install,1.08,1.08
17400252,Headlight  - Pair (Remove & Replace),Remove and Replace,1.08,1.08
17400312,Cover - Side - Tail Light - Liftgate - LH (Remove & Replace),Remove and Replace,0.06,0.06
17400322,Cover - Side - Tail Light - Liftgate - RH (Remove & Replace),Remove and Replace,0.06,0.06
17401201,Lamp and Camera - Assembly - Side Repeater - Front - RH (Remove and Install),Remove and Install,0.05,0.05
17401202,Lamp and Camera - Assembly - Side Repeater - Front - RH (Remove and Replace),Remove and Replace,0.18,0.18
17402001,Tail Light Assembly - LH (Remove & Install),Remove and Install,1.08,1.08
17402002,Tail Light Assembly - LH (Remove & Replace),Remove and Replace,1.08,1.08
17402201,Tail Light Assembly - RH (Remove & Install),Remove and Install,0.54,0.54
17402202,Tail Light Assembly - RH (with Subwoofer) (Remove & Replace),Remove and Replace,0.6,0.6
17402251,Tail Light Assembly - RH (without Subwoofer) (Remove & Install),Remove and Install,0.45,0.45
17402252,Tail Light Assembly - RH (without Subwoofer) (Remove & Replace),Remove and Replace,0.54,0.54
