Code,Description,Work Type,Labor Hours,FRT
3001000012,Megabeam,Remove and Replace,0.48,0.48
3001000021,Recovery Hook - Front - LH,Remove and Install,0.54,0.54
3001000022,Recovery Hook - Front - LH,Remove and Replace,0.54,0.54
3001000031,Recovery Hook - Front - RH,Remove and Install,0.54,0.54
3001000032,Front Subframe - Tow Hook - RH,Remove and Replace,0.54,0.54
30010400301,Subframe - Front (Long Range),Remove and Install,2.4,2.4
30010400302,Subframe - Front (Long Range),Remove and Replace,0.0,0.0
3001064011,Chassis Structure Assembly - Front,Remove and Install,2.46,2.46
3001064012,Chassis Structure Assembly - Front,Remove and Replace,2.46,2.46
3001100011,Subframe - Rear (Dual Motor),Remove and Install,2.58,2.58
3001100012,Subframe - Rear (Dual Motor),Remove and Replace,3.78,3.78
3001100021,Subframe - Rear (Tri Motor),Remove and Install,3.84,3.84
3001100022,Subframe - Rear (Tri Motor),Remove and Replace,3.84,3.84
30016264,Rear Subframe to Body (Torque),Inspection,0.18,0.18
31000000,Additional Suspension Link (Access Already Performed),Remove and Replace,0.3,0.3
31001000,Ride Height (Adjust),Test/Adjust,0.18,0.18
31001500,EPAS Alignment Check,Test/Adjust,0.12,0.12
31002100,Four Wheel Alignment Check (No Adjustment Needed),Test/Adjust,0.6,0.6
31002300,Four Wheel Alignment Check and Adjust,Test/Adjust,1.2,1.2
31002400,Four Wheel Alignment Check (Customer Declined Adjustment),Test/Adjust,0.42,0.42
31010004,Diagnosis: Front Suspension,General Diagnosis,0.8,0.8
31010301201,Coil Spring Assembly - Rear - LH (Long Range),Remove and Install,1.26,1.26
31010301202,Coil Spring Assembly - Rear - LH (Long Range),Remove and Replace,1.26,1.26
3101039011,Module - Air Spring - Front - LH,Remove and Install,0.66,0.66
3101039012,Module - Air Spring - Front - LH,Remove and Replace,0.66,0.66
3101039021,Module - Air Spring - Front - RH,Remove and Install,0.66,0.66
3101039022,Module - Air Spring - Front - RH,Remove and Replace,0.66,0.66
31010400201,Non-Driven Hub - Front - LH (Long Range),Remove and Install,0.42,0.42
31010400202,Non-Driven Hub - Front - LH (Long Range),Remove and Replace,0.42,0.42
31010400301,Knuckle Assembly - Front - LH (Long Range),Remove and Install,0.48,0.48
31010400302,Knuckle Assembly - Front - LH (Long Range),Remove and Replace,0.48,0.48
31010400401,Non-Driven Hub - Front - RH (Long Range),Remove and Install,0.42,0.42
31010400402,Non-Driven Hub - Front - RH (Long Range),Remove and Replace,0.42,0.42
3101055011,Driven Hub - Front - LH,Remove and Install,0.66,0.66
3101055012,Driven Hub - Front - LH,Remove and Replace,0.66,0.66
3101055021,Knuckle - Front - LH,Remove and Install,0.54,0.54
3101055022,Knuckle - Front - LH,Remove and Replace,0.72,0.72
3101055031,Knuckle - Front - RH,Remove and Install,0.54,0.54
3101055032,Knuckle - Front - RH,Remove and Replace,0.72,0.72
3101055041,Driven Hub - Front - RH,Remove and Install,0.66,0.66
3101055042,Driven Hub - Front - RH,Remove and Replace,0.66,0.66
3101060001,Control Arm - Lower - Front - RH,Remove and Install,0.54,0.54
3101060002,Control Arm - Lower - Front - RH,Remove and Replace,0.54,0.54
31010600901,Coil Spring Assembly - Front - LH (Long Range),Remove and Install,0.78,0.78
31010600902,Coil Spring Assembly - Front - LH (Long Range),Remove and Replace,0.78,0.78
3101062011,Stabilizer Bar - Front,Remove and Install,1.32,1.32
3101062012,Stabilizer Bar - Front,Remove and Replace,1.32,1.32
3101062021,Link - Stabilizer Bar - Front - LH,Remove and Install,0.24,0.24
3101062022,Link - Stabilizer Bar - Front - LH,Remove and Replace,0.24,0.24
3101062031,Link - Stabilizer Bar - Front - RH,Remove and Install,0.24,0.24
3101062032,Link - Stabilizer Bar - Front - RH,Remove and Replace,0.24,0.24
3101065011,Control Arm - Upper - Front - LH,Remove and Install,0.48,0.48
3101065012,Control Arm - Upper - Front - LH,Remove and Replace,0.48,0.48
3101065021,Control Arm - Upper - Front - RH,Remove and Install,0.48,0.48
3101065022,Control Arm - Upper - Front - RH,Remove and Replace,0.48,0.48
3101065031,Control Arm - Lower - Front - LH,Remove and Install,0.54,0.54
3101065032,Control Arm - Lower - Front - LH,Remove and Replace,0.54,0.54
31010700201, Control Arm - Lower - Front - LH (Long Range),Remove and Install,0.72,0.72
31010700202,Arm - Lower - Front - LH (Long Range),Remove and Replace,0.72,0.72
31010700301,Control Arm - Lower - Front - RH (Long Range),Remove and Install,0.72,0.72
31010700302,Control Arm - Lower - Front - RH (Long Range),Remove and Replace,0.72,0.72
31019000,Suspension - Front  (Check Torque) ,Test/Adjust,0.48,0.48
3103087011,Module - Air Spring - Rear - LH,Remove and Install,1.08,1.08
3103087012,Module - Air Spring - Rear - LH,Remove and Replace,1.08,1.08
3103087021,Module - Air Spring - Rear - RH,Remove and Install,1.08,1.08
3103087022,Module - Air Spring - Rear - RH,Remove and Replace,1.08,1.08
3103097011,Hub - Rear- LH,Remove and Install,0.42,0.42
3103097012,Hub - Rear- LH,Remove and Replace,0.42,0.42
3103097021,Knuckle - Rear - LH,Remove and Install,0.48,0.48
3103097022,Knuckle - Rear - LH,Remove and Replace,0.48,0.48
3103097031,Knuckle - Rear - RH,Remove and Install,0.48,0.48
3103097032,Knuckle - Rear - RH,Remove and Replace,0.48,0.48
3103097041,Rear Knuckle - Hub and Bearing - Upper Balljoint Assembly,Remove and Install,0.71,0.71
3103097042,Rear Knuckle - Hub and Bearing - Upper Balljoint Assembly,Remove and Replace,0.71,0.71
3103097051,Rear Knuckle - Hub and Bearing - Lower Balljoint Assembly,Remove and Install,0.71,0.71
3103097052,Rear Knuckle - Hub and Bearing - Lower Balljoint Assembly,Remove and Replace,0.71,0.71
3103097061,Hub - Rear- RH,Remove and Install,0.42,0.42
3103097062,Hub - Rear- RH,Remove and Replace,0.42,0.42
3103098011,Link - Stabilizer Bar - Rear - LH,Remove and Install,0.18,0.18
3103098012,Link - Stabilizer Bar - Rear - LH,Remove and Replace,0.18,0.18
3103098021,Link - Stabilizer Bar - Rear - RH,Remove and Install,0.18,0.18
3103098022,Link - Stabilizer Bar - Rear - RH,Remove and Replace,0.18,0.18
3103098031,Stabilizer Bar - Rear,Remove and Install,0.72,0.72
3103098032,Stabilizer Bar - Rear,Remove and Replace,0.72,0.72
3103101011,Control Arm - Upper - Rear - LH,Remove and Install,1.14,1.14
3103101012,Control Arm - Upper - Rear - LH,Remove and Replace,1.14,1.14
3103101021,Control Arm - Upper - Rear - RH,Remove and Install,1.14,1.14
3103101022,Control Arm - Upper - Rear - RH,Remove and Replace,1.14,1.14
3103101031,Control Arm - Lower - Rear - LH,Remove and Install,1.02,1.02
3103101032,Control Arm - Lower - Rear - LH,Remove and Replace,1.02,1.02
3103101041,Control Arm - Lower - Rear - RH,Remove and Install,1.02,1.02
3103101042,Control Arm - Lower - Rear - RH,Remove and Replace,1.02,1.02
3103101051,Aeroshield - Control Arm - Lower  - Rear - LH,Remove and Install,0.06,0.06
3103101052,Aeroshield - Control Arm - Lower  - Rear - LH,Remove and Replace,0.06,0.06
3103101061,Aeroshield - Control Arm - Lower  - Rear - RH,Remove and Install,0.06,0.06
3103101062,Aeroshield - Control Arm - Lower  - Rear - RH,Remove and Replace,0.06,0.06
31039000,Suspension - Rear (Check Torque),Test/Adjust,0.36,0.36
3110008011,Compressor - Air Suspension,Remove and Install,0.84,0.84
3110008012,Compressor - Air Suspension,Remove and Replace,0.84,0.84
3110008021,Bracket - Carrier - Compressor - Air Suspension,Remove and Install,0.6,0.6
3110008022,Bracket - Carrier - Compressor - Air Suspension,Remove and Replace,0.6,0.6
3110008031,Air Compressor Exhaust Assembly,Remove and Install,0.48,0.48
3110008032,Air Compressor Exhaust Assembly,Remove and Replace,0.48,0.48
3110008041,Reservoir - Air Suspension,Remove and Install,0.66,0.66
3110008042,Reservoir - Air Suspension,Remove and Replace,0.66,0.66
3110008051,Airline - Inlet - Valve Block - Air Suspension,Remove and Install,0.72,0.72
3110008052,Airline - Inlet - Valve Block - Air Suspension,Remove and Replace,0.72,0.72
3110009011,Airline Bundle - LH,Remove and Install,6.0,6.0
3110009012,Airline Bundle - LH,Remove and Replace,6.0,6.0
3110009021,Airline Bundle - RH,Remove and Install,5.76,5.76
3110009022,Airline Bundle - RH,Remove and Replace,5.76,5.76
3110009031,Airline Bundle - Rear,Remove and Install,1.8,1.8
3110009032,Airline Bundle - Rear,Remove and Replace,1.8,1.8
31100200,Air Lines Leak,Inspection,0.36,0.36
3110060001,Sensor - Ride Height - Rear - RH,Remove and Install,0.36,0.36
3110060002,Sensor - Ride Height - Rear - RH,Remove and Replace,0.36,0.36
3110069011,Sensor - Ride Height - Front - LH,Remove and Install,0.42,0.42
3110069012,Sensor - Ride Height - Front - LH,Remove and Replace,0.42,0.42
3110069021,Sensor - Ride Height - Front - RH,Remove and Install,0.42,0.42
3110069022,Sensor - Ride Height - Front - RH,Remove and Replace,0.42,0.42
3110069031,Sensor - Ride Height - Rear - LH,Remove and Install,0.36,0.36
3110069032,Sensor - Ride Height - Rear - LH,Remove and Replace,0.36,0.36
3110069041,Height Controller and Sensors - Rear Ride Height Sensor Bracket - RH,Remove and Install,0.71,0.71
3110069042,Height Controller and Sensors - Rear Ride Height Sensor Bracket - RH,Remove and Replace,0.71,0.71
3110102201,Valve Block - Air Suspension,Remove and Install,0.66,0.66
3110102202,Valve Block - Air Suspension,Remove and Replace,0.66,0.66
3110102301, SCUBA Valve Block Assembly,Remove and Install,0.72,0.72
3110102302, SCUBA Valve Block Assembly,Remove and Replace,0.72,0.72
31101300,Air Suspension - Pressurize / Depressurize - Two Air Springs,Test/Adjust,0.36,0.36
31101500,Pressurize / Depressurize - Full System,Test/Adjust,0.3,0.3
3201010071,Tie Rod - Inner - Front Steering Gear - LH,Remove and Install,0.54,0.54
3201010072,Tie Rod - Inner - Front Steering Gear - LH,Remove and Replace,0.54,0.54
32010103,Steering Rack - Calibration,Program,0.2,0.2
3201010401,Tie Rod - Outer - Front Steering Gear - LH,Remove and Install,0.42,0.42
3201010402,Tie Rod - Outer - Front Steering Gear - LH,Remove and Replace,0.42,0.42
3201010501,Tie Rod - Outer - Front Steering Gear - RH,Remove and Install,0.42,0.42
3201010502,Tie Rod - Outer - Front Steering Gear - RH,Remove and Replace,0.42,0.42
3201010601,Tie Rod - Inner - Front Steering Gear - RH,Remove and Install,0.54,0.54
3201010602,Tie Rod - Inner - Front Steering Gear - RH,Remove and Replace,0.54,0.54
3201063011,Steering Actuator - Front,Remove and Install,1.5,1.5
3201063012,Steering Actuator - Front,Remove and Replace,1.68,1.68
3201099011,Toe Link - Rear - LH,Remove and Install,0.42,0.42
3201099012,Toe Link - Rear - LH,Remove and Replace,0.42,0.42
3201099021,Steering Actuator - Rear,Remove and Install,1.38,1.38
3201099022,Steering Actuator - Rear,Remove and Replace,1.38,1.38
32020200001,Steering Gear - Rear (Long Range),Remove and Install,1.14,1.14
32020200002,Steering Gear - Rear (Long Range),Remove and Replace,1.14,1.14
32050200600,Steering Wheel Calibration,Test/Adjust,0.06,0.06
3205111001,Actuator - Steering Column,Remove and Install,0.78,0.78
3205111002,Actuator - Steering Column,Remove and Replace,0.78,0.78
3205111011,Clip - Lower - Steering Column Shroud,Remove and Install,0.24,0.24
3205111012,Clip - Lower - Steering Column Shroud,Remove and Replace,0.24,0.24
3205111021,Steering Wheel Pur Heated,Remove and Install,0.18,0.18
3205111022,Steering Wheel Pur Heated,Remove and Replace,0.18,0.18
3205111031,Harness - Steering Wheel,Remove and Install,0.48,0.48
3205111032,Harness - Steering Wheel,Remove and Replace,0.48,0.48
3205111041,Shroud - Lower - Steering Column,Remove and Install,0.24,0.24
3205111042,Shroud - Lower - Steering Column,Remove and Replace,0.24,0.24
3205111051,Shroud - Upper - Steering Column,Remove and Install,0.06,0.06
3205111052,Shroud - Upper - Steering Column,Remove and Replace,0.06,0.06
3205111061,Control Module - Steering Column,Remove and Install,0.3,0.3
3205111062,Control Module - Steering Column,Remove and Replace,0.36,0.36
3205111071,Gap Hider - Instrument Panel,Remove and Install,0.54,0.54
3205111072,Gap Hider - Instrument Panel,Remove and Replace,0.54,0.54
3205111102,Steering Feedback Actuator,Remove and Replace,1.2,1.2
3205111111,Steering Column,Remove and Install,1.14,1.14
3205111112,Steering Column,Remove and Replace,1.14,1.14
33000004,Diagnosis: Brake System,General Diagnosis,0.5,0.5
33010100,Brake Rotor - Front - LH (Measure Runout),Test/Adjust,0.35,0.35
33010200,Brake Rotor - Rear - LH (Measure Runout),Test/Adjust,0.42,0.42
3301040001,Rear Brake Caliper - Bleed Screw - RH,Remove and Install,0.42,0.42
3301040002,Rear Brake Caliper - Bleed Screw - RH,Remove and Replace,0.42,0.42
3301044011,Brake Rotor - Front - LH,Remove and Install,0.24,0.24
3301044012,Brake Rotor - Front - LH,Remove and Replace,0.24,0.24
3301044021,Brake Caliper - Front - LH,Remove and Install,0.54,0.54
3301044022,Brake Caliper - Front - LH,Remove and Replace,0.54,0.54
3301044031,Brake Caliper - Front - RH,Remove and Install,0.54,0.54
3301044032,Brake Caliper - Front - RH,Remove and Replace,0.54,0.54
3301044041,Brake Shield - Front - LH,Remove and Install,0.66,0.66
3301044042,Brake Shield - Front - LH,Remove and Replace,0.66,0.66
3301044051,Brake Shield - Front - RH,Remove and Install,0.66,0.66
3301044052,Brake Shield - Front - RH,Remove and Replace,0.66,0.66
3301044061,Front Brake Rotors - Calipers and Pads - Front Brake Caliper - LH Performance,Remove and Install,0.71,0.71
3301044062,Front Brake Rotors - Calipers and Pads - Front Brake Caliper - LH Performance,Remove and Replace,0.71,0.71
3301044071,Front Brake Rotors - Calipers and Pads - Front Brake Caliper - RH Performance,Remove and Install,0.71,0.71
3301044072,Front Brake Rotors - Calipers and Pads - Front Brake Caliper - RH Performance,Remove and Replace,0.71,0.71
3301044081,Brake Pad Kit - Front,Remove and Install,0.48,0.48
3301044082,Brake Pad Kit - Front,Remove and Replace,0.48,0.48
3301044091,Front Brake Rotors - Calipers and Pads - Service Front Brake Caliper - LH (Without Pads),Remove and Install,0.71,0.71
3301044092,Front Brake Rotors - Calipers and Pads - Service Front Brake Caliper - LH (Without Pads),Remove and Replace,0.71,0.71
3301044101,Front Brake Rotors - Calipers and Pads - Service Front Brake Caliper - RH (Without Pads),Remove and Install,0.71,0.71
3301044102,Front Brake Rotors - Calipers and Pads - Service Front Brake Caliper - RH (Without Pads),Remove and Replace,0.71,0.71
3301044111,Front Brake Rotors - Calipers and Pads - Service Front Brake Caliper - LH (Without Pads) Performance,Remove and Install,0.71,0.71
3301044112,Front Brake Rotors - Calipers and Pads - Service Front Brake Caliper - LH (Without Pads) Performance,Remove and Replace,0.71,0.71
3301044121,Front Brake Rotors - Calipers and Pads - Service Front Brake Caliper - RH (Without Pads) Performance,Remove and Install,0.71,0.71
3301044122,Front Brake Rotors - Calipers and Pads - Service Front Brake Caliper - RH (Without Pads) Performance,Remove and Replace,0.71,0.71
3301044131,Spring Kit - Brake Caliper - Front,Remove and Install,0.18,0.18
3301044132,Spring Kit - Brake Caliper - Front,Remove and Replace,0.18,0.18
3301044141,Bleed Screw Kit - Brake Caliper - Front,Remove and Install,0.48,0.48
3301044142,Bleed Screw Kit - Brake Caliper - Front,Remove and Replace,0.48,0.48
3301044151,Boot Kit - Brake Caliper - Front,Remove and Install,0.36,0.36
3301044152,Boot Kit - Brake Caliper - Front,Remove and Replace,0.36,0.36
3301044161,Bleed Screw - Brake Caliper - Rear - LH,Remove and Install,0.42,0.42
3301044162,Bleed Screw - Brake Caliper - Rear - LH,Remove and Replace,0.42,0.42
3301080001,Rear Brake Rotors - Calipers and Pads - Rear Brake Caliper - RH Performance,Remove and Install,0.71,0.71
3301080002,Rear Brake Rotors - Calipers and Pads - Rear Brake Caliper - RH Performance,Remove and Replace,0.71,0.71
33010821,Boot Kit - Brake Caliper - Rear (Remove & Install),Remove and Install,0.54,0.54
33010822,Boot Kit - Brake Caliper - Rear (Remove & Replace),Remove and Replace,0.54,0.54
3301088011,Brake Rotor - Rear - Base,Remove and Install,0.36,0.36
3301088012,Brake Rotor - Rear - Base,Remove and Replace,0.36,0.36
3301088021,Brake Caliper - Rear - LH,Remove and Install,0.54,0.54
3301088022,Brake Caliper - Rear - LH,Remove and Replace,0.54,0.54
3301088031,Brake Caliper - Rear - RH,Remove and Install,0.54,0.54
3301088032,Brake Caliper - Rear - RH,Remove and Replace,0.54,0.54
3301088041,Brake Shield - Brake - Rear - LH,Remove and Install,0.54,0.54
3301088042,Brake Shield - Brake - Rear - LH,Remove and Replace,0.54,0.54
3301088051,Brake Shield - Brake - Rear - RH,Remove and Install,0.54,0.54
3301088052,Brake Shield - Brake - Rear - RH,Remove and Replace,0.54,0.54
3301088061,Rear Brake Rotors - Calipers and Pads - Rear Brake Caliper - LH Performance,Remove and Install,0.71,0.71
3301088062,Rear Brake Rotors - Calipers and Pads - Rear Brake Caliper - LH Performance,Remove and Replace,0.71,0.71
3301088071,Rear Brake Rotors - Calipers and Pads - Rear Brake Caliper - Right Performance,Remove and Install,0.71,0.71
3301088072,Rear Brake Rotors - Calipers and Pads - Rear Brake Caliper - Right Performance,Remove and Replace,0.71,0.71
3301088081,Brake Pad Kit - Rear,Remove and Install,0.48,0.48
3301088082,Brake Pad Kit - Rear,Remove and Replace,0.48,0.48
3301088091,SVC Brake Caliper - Rear - LH (Without Pads),Remove and Install,0.6,0.6
3301088092,SVC Brake Caliper - Rear - LH (Without Pads),Remove and Replace,0.6,0.6
3301088101,SVC Brake Caliper - Rear - RH (Without Pads),Remove and Install,0.71,0.71
3301088102,SVC Brake Caliper - Rear - RH (Without Pads),Remove and Replace,0.71,0.71
3301088111,Rear Brake Rotors - Calipers and Pads - SVC Rear Brake Caliper - LH (Without Pads) Performance,Remove and Install,0.71,0.71
3301088112,Rear Brake Rotors - Calipers and Pads - SVC Rear Brake Caliper - LH (Without Pads) Performance,Remove and Replace,0.71,0.71
3301088121,Rear Brake Rotors - Calipers and Pads - SVC Rear Brake Caliper - RH (Without Pads) Performance,Remove and Install,0.71,0.71
3301088122,Rear Brake Rotors - Calipers and Pads - SVC Rear Brake Caliper - RH (Without Pads) Performance,Remove and Replace,0.71,0.71
33011100,Brake Rotor - Front - RH (Measure Runout),Test/Adjust,0.35,0.35
33011200,Brake Rotor - Rear - RH (Measure Runout),Test/Adjust,0.35,0.35
33013000,Brake Pads - Burnishing,Maintenance,0.3,0.3
33013325,Clean And Lubricate Brake Calipers (Integrated Parking Brake) (Requires Code 34012501),Maintenance,1.26,1.26
33015090,Brake Pads and Rotors - Inspection,Test/Adjust,0.3,0.3
3303019011,HCU Brake Pipe Assembly,Remove and Install,1.5,1.5
3303019012,HCU Brake Pipe Assembly,Remove and Replace,1.5,1.5
3303019021,Brake Pipe Assembly - Front,Remove and Install,4.14,4.14
3303019022,Brake Pipe Assembly - Front,Remove and Replace,4.14,4.14
3303019031,Brake Tube Pipe Assembly - LH,Remove and Install,1.08,1.08
3303019032,Brake Tube Pipe Assembly - LH,Remove and Replace,1.08,1.08
3303019041,Brake Lines - Right Brake Tube Pipe Assembly,Remove and Install,0.71,0.71
3303019042,Brake Lines - Right Brake Tube Pipe Assembly,Remove and Replace,0.71,0.71
3303020102,Brake Hose - Front - LH,Remove and Replace,0.78,0.78
3303020202,Brake Hose - Front - RH,Remove and Replace,0.78,0.78
3303020302,Brake Hose - Rear - LH,Remove and Replace,0.78,0.78
3303020502,Brake Hose - Rear - RH,Remove and Replace,0.78,0.78
33031102,Brake Fluid Bleed - One Caliper (Remove & Replace),Remove and Replace,0.79,0.79
33031200,Brake Fluid Check,Test/Adjust,0.12,0.12
33031202,Brake Fluid Bleed/Flush,Maintenance,0.9,0.9
33031205,Brake Bleeder Machine (Flush),Maintenance,0.07,0.07
33051005,Parking Brake - Caliper - Rear - LH (Release),Maintenance,0.18,0.18
3310007011,Hydraulic Control Unit,Remove and Install,3.06,3.06
3310007012,Hydraulic Control Unit,Remove and Replace,3.06,3.06
3310007021,Bracket Assembly - Hydraulic Control Unit,Remove and Install,2.46,2.46
3310007022,Bracket Assembly - Hydraulic Control Unit,Remove and Replace,2.46,2.46
3310007031,Wheel Speed Sensor - Front - RH,Remove and Install,0.18,0.18
3310007032,Wheel Speed Sensor - Front - RH,Remove and Replace,0.18,0.18
3310007041,Wheel Speed Sensor - Front - LH,Remove and Install,0.18,0.18
3310007042,Wheel Speed Sensor - Front - LH,Remove and Replace,0.18,0.18
3310007051,ABS Module and ESC Sensor - Service Brake HCU Pre - Filled,Remove and Install,2.28,2.28
3310007052,ABS Module and ESC Sensor - Service Brake HCU Pre - Filled,Remove and Replace,2.28,2.28
3310007061,Wheel Speed Sensor - Rear - RH,Remove and Install,0.18,0.18
3310007062,Wheel Speed Sensor - Rear - RH,Remove and Replace,0.18,0.18
3310007071,Wheel Speed Sensor - Rear - LH,Remove and Install,0.18,0.18
3310007072,Wheel Speed Sensor - Rear - LH,Remove and Replace,0.18,0.18
3310007082,Chassis Harness - Wheel Speed Sensor - Front - LH,Remove and Replace,0.18,0.18
3310007092,Chassis Harness - Wheel Speed Sensor - Front - RH,Remove and Replace,0.18,0.18
3310007102,Chassis Harness - Wheel Speed Sensor - Rear - LH,Remove and Replace,0.18,0.18
3310007112,Chassis Harness - Wheel Speed Sensor - Rear - RH,Remove and Replace,0.18,0.18
3320033011,Brake Booster Assembly,Remove and Install,1.68,1.68
3320033012,Brake Booster Assembly,Remove and Replace,1.68,1.68
3320033021,Brake Remote Reservoir,Remove and Install,0.12,0.12
3320033022,Brake Remote Reservoir,Remove and Replace,0.12,0.12
3320033031,Remote Reservoir Tube,Remove and Install,0.18,0.18
3320033032,Remote Reservoir Tube,Remove and Replace,0.18,0.18
3325020011,Brake Pedal - Option,Remove and Install,2.16,2.16
3325020012,Brake Pedal - Option,Remove and Replace,2.16,2.16
3325020021,Accelerator Pedal,Remove and Install,0.12,0.12
3325020022,Accelerator Pedal,Remove and Replace,0.12,0.12
3325020031,Support Bracket - Accelerator Pedal,Remove and Install,0.12,0.12
3325020032,Support Bracket - Accelerator Pedal,Remove and Replace,0.12,0.12
33254952,Brake Pedal - Accelerator Pedal (Inspection),Inspection,0.06,0.06
34010105,Tire Rotation,Maintenance,0.6,0.6
34010201301,Steel Wheel (Long Range),Remove and Install,0.78,0.78
34010201302,Steel Wheel (Long Range),Remove and Replace,0.78,0.78
34011000,Inspect Wheel (Cosmetic Inspection),Inspection,0.12,0.12
34011106,Wheel Lock Set - Install,Retrofit,0.1,0.1
34011302,Lug Nuts - Vehicle Set (Remove & Replace),Remove and Replace,0.48,0.48
3401131031,Wheels - Wheel,Remove and Install,0.48,0.48
3401131032,Wheels - Wheel,Remove and Replace,0.48,0.48
34012501,Wheels - Vehicle - Set (Remove & Install),Remove and Install,0.3,0.3
34012902,Wheels - Set (Remove and Replace),Remove and Replace,1.32,1.32
34013000,Check Tire Tread Depth,Tire Inspection,0.05,0.05
34014005,Seasonal Wheel and Tire Set Swap (Already Built),Seasonal Swap,0.5,0.5
34014101,Tire Set - Vehicle - Swap  (Not Already Built),Remove and Install,1.56,1.56
34014505,Seasonal Wheel and Tire - (Build and Install),Tire Purchase,2.04,2.04
34015001,Wheel Assembly - Front - LH (Remove & Install),Remove and Install,0.12,0.12
34015002,Wheel - Front - LH (Remove & Replace),Remove and Replace,0.36,0.36
34015021,Wheel Cover - Front - LH,Remove and Install,0.05,0.05
34015022,Wheel Cover - Front - LH,Remove and Replace,0.06,0.06
34015032,Cap - Wheel - Set (Remove & Replace),Remove and Replace,0.05,0.05
34015101,Wheel Assembly - Front - RH (Remove & Install),Remove and Install,0.12,0.12
34015102,Wheel - Front - RH (Remove & Replace),Remove and Replace,0.36,0.36
34015121,Wheel Cover - Front - RH,Remove and Install,0.05,0.05
34015122,Wheel Cover - Front - RH,Remove and Replace,0.06,0.06
34015201,Wheel Assembly - Rear - LH (Remove & Install),Remove and Install,0.12,0.12
34015202,Wheel - Rear - LH (Remove & Replace),Remove and Replace,0.36,0.36
34015221,Wheel Cover - Rear - LH,Remove and Install,0.05,0.05
34015222,Wheel Cover - Rear - LH,Remove and Replace,0.06,0.06
34015301,Wheel Assembly - Rear - RH (Remove & Install),Remove and Install,0.12,0.12
34015302,Wheel - Rear - RH (Remove & Replace),Remove and Replace,0.36,0.36
34015321,Wheel Cover - Rear - RH,Remove and Install,0.05,0.05
34015322,Wheel Cover - Rear - RH,Remove and Replace,0.06,0.06
34015401,Install Wheel Caps - Set,Installation,0.06,0.06
34020000000,Wheel and Tire Protection Plan Inspection,Inspection,0.2,0.2
34020010,Mobile Tire Service Performed,Modify,0.0,0.0
34020020,Mobile Tire Service Performed – Roadside,Tire Repair,0.0,0.0
34020030,Mobile Tire Service Performed – Logistics,Tire Repair,0.0,0.0
3402010061,Tire Information Label,Remove and Replace,0.12,0.12
34020100700,Tire - Quotes (Remove & Install),Test/Adjust,1.0,1.0
34020100901,Rubber Valve Stem (Long Range),Remove and Install,0.42,0.42
34020100902,Rubber Valve Stem (Long Range),Remove and Replace,0.42,0.42
34020101002,Tires - Vehicle - Set,Remove and Replace,1.92,1.92
34020305,Rebalance 4 Tires,Rebalance,0.9,0.9
34020505,Tire Rotation and Balance with Automatic TPMS Learn,Rebalance,0.75,0.75
34020600,Automated Tire Pressure Check (No Adjustment Needed),Test/Adjust,0.0,0.0
34020700,Automated Tire Pressure Check (Adjustment Needed),Test/Adjust,0.1,0.1
34020800,Automated Tire Pressure Check,Inspection,0.0,0.0
34020900,Check and Adjust Tire Pressure,Test/Adjust,0.1,0.1
34021001,Tire - Front - LH (Remove & Install),Remove and Install,0.25,0.25
34021002,Tire - Front - LH (Remove & Replace),Tire Purchase,0.35,0.35
34021101,Tire - Front - RH (Remove & Install),Remove and Install,0.25,0.25
34021102,Tire - Front - RH (Remove & Replace),Tire Purchase,0.35,0.35
34021201,Tire - Rear - LH (Remove & Install),Remove and Install,0.25,0.25
34021202,Tire - Rear - LH (Remove & Replace),Tire Purchase,0.35,0.35
34021301,Tire - Rear - RH (Remove & Install),Remove and Install,0.25,0.25
34021302,Tire - Rear - RH (Remove & Replace),Tire Purchase,0.35,0.35
34021405,Tires - Front - Set,Tire Purchase,0.7,0.7
34021605,Tires - Rear - Set,Tire Purchase,0.7,0.7
34021805,Tires - Vehicle - Set,Tire Purchase,1.15,1.15
34022005,Tire - Front - LH (Road Force) (Balance),Tire Repair,0.2,0.2
34022015,Tire - Supplemental (Rebalance),Maintenance,0.18,0.18
34022025,Tire - Front - LH (Balance),Rebalance,0.3,0.3
34022105,Tire - Front - RH (Road Force) (Balance),Tire Repair,0.2,0.2
34022125,Tire - Front - RH (Balance),Rebalance,0.3,0.3
34022205,Tire - Rear - LH (Road Force) (Balance),Tire Repair,0.2,0.2
34022225,Tire - Rear - LH (Balance),Rebalance,0.3,0.3
34022305,Tire - Rear - RH (Road Force) (Balance),Tire Repair,0.2,0.2
34022325,Tire - Rear - RH (Balance),Rebalance,0.3,0.3
34023008,Tire - Front - LH (Repair),Tire Repair,0.66,0.66
34023108,Tire - Front - RH (Repair),Tire Repair,0.66,0.66
34023208,Tire - Rear - LH (Repair),Tire Repair,0.66,0.66
34023308,Tire - Rear - RH (Repair),Tire Repair,0.66,0.66
34040100101,Sensor - Tire Pressure Monitoring System (TPMS),Remove and Install,0.0,0.0
3404120011,Sensor - TPMS - Front - LH,Remove and Install,0.3,0.3
3404120012,Sensor - TPMS - Front - LH,Remove and Replace,0.3,0.3
3404120021,Sensor - TPMS - Front - RH,Remove and Install,0.3,0.3
3404120022,Sensor - TPMS - Front - RH,Remove and Replace,0.3,0.3
3404120031,Sensor - TPMS - Rear - LH,Remove and Install,0.3,0.3
