Universal,Model,Model_ID,Code,Description,Work_Type,Labor_Hours,FRT
NO,Model S,18,17351602,Rear Compartment Lamp - RH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,17352202,Puddle Lamp - Rear Door - LH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,17352302,Puddle Lamp - Rear Door - RH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,17352402,Puddle Light - Liftgate (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,17352702,Reflector Lamp - Rear Door - LH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,17352802,Reflector Lamp - Rear Door - RH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,17355102,Task Light - Footwell Cover - LH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,17400022,Reflex Marker - Taillight - RH (Non-Global) (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model S,18,17400042,Reflex Marker - Taillight - RH (Global) (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model S,18,17400100,Headlights - Adjust - NA (Wall Method),Test/Adjust,0.18,0.18
NO,Model S,18,17400102,Headlight  - LH (Non-Global) (Remove & Replace),Remove and Replace,0.66,0.66
YES,Model S,18,17400150,Headlights - Adjust - NA (Tool Method),Test/Adjust,0.18,0.18
NO,Model S,18,17400160,Headlights - Adjust (Global) (Wall Method),Test/Adjust,0.18,0.18
NO,Model S,18,17400170,Headlights - Adjust (Global) (Tool Method),Test/Adjust,0.18,0.18
NO,Model S,18,17400202,Headlight - RH (Remove & Replace),Remove and Replace,0.72,0.72
NO,Model S,18,17400232,Ballast - HID (SAE) (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,17400242,Ballast - HID - RH (SAE) (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,17400302,Headlight - LH (Global) (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model S,18,17400402,Headlight - RH (Global) (Remove & Replace),Remove and Replace,0.72,0.72
NO,Model S,18,17400502,Halogen Bulb - Headlight - LH (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,17400602,Halogen Bulb - Headlight - RH (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,17400702,Headlight - RH (Global) (Remove and Replace),Remove and Replace,0.6,0.6
NO,Model S,18,17401002,Bulb - Turn Signal - Headlight - LH (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model S,18,17401102,Bulb - Turn Signal - Headlight - RH (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model S,18,17401602,Headlight  - RH (Non-Global) (Remove and Replace),Remove and Replace,0.66,0.66
NO,Model S,18,17402002,Taillight - LH (Non-Global) (Remove & Replace),Remove and Replace,0.78,0.78
NO,Model S,18,17402012,Taillight - LH (Global) (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model S,18,17402202,Taillight - RH (Non-Global) (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model S,18,17402212,Taillight - RH (Global) (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model S,18,17402302,"Tail Light Assembly - LH (Vehicles With 3 Phase, Motorized Charge Port) (Remove & Replace)",Remove and Replace,0.72,0.72
NO,Model S,18,17402602,Light - License Plate (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model S,18,17402702,Light - Fog/Reverse - Rear - LH (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model S,18,17402712,Light - Fog/Reverse - Rear - LH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,17402802,Light - Fog/Reverse - Rear - RH (Non-Global) (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model S,18,17402812,Light - Fog/Reverse - Rear - RH (Global) (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,17402902,Lights - Fog/Reverse - Rear - LH/RH (Remove & Replace),Remove and Replace,1.2,1.2
NO,Model S,18,17403502,Lamp - Reflex - Rear - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,17403602,Lamp - Reflex - Rear - RH  (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,17407002,Switch - Hazard - Center Console (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,17409000,Headlight - Adjust - North America,Test/Adjust,0.3,0.3
NO,Model S,18,17450306,Key Card - Program (No Keys Present),Program,0.06,0.06
NO,Model S,18,17450513,Key Fob - Program (No Keys Present),Program,0.06,0.06
NO,Model S,18,17450902,Battery - Key Fob (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,17451002,Siren - Battery Backed (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model S,18,17451602,LF Antenna - Console - Center (Remove & Replace),Remove and Replace,1.2,1.2
NO,Model S,18,17451802,Module - Bluetooth Low Energy (BLE) - Rear (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model S,18,17451812,Module - Bluetooth Low Energy (BLE) - Rear - LH (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model S,18,17451822,Module - Bluetooth Low Energy (BLE) - Rear - RH (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model S,18,17452402,LF Antenna - Bumper Carrier (Remove & Replace),Remove and Replace,0.96,0.96
NO,Model S,18,17452802,LF Antenna - RH - A Post (Remove & Replace),Remove and Replace,0.72,0.72
NO,Model S,18,17453002,LF Antenna - Center - Heelboard (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,17454002,Module - Body Controller - Security (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model S,18,17500012,Hose - Wiper - Cowl Screen (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model S,18,17500102,Wiper Module (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model S,18,17500302,Wiper Arm - LH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,17500352,Wiper Arm - RH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,17501402,Non Return Valve (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model S,18,17501502,Pipe - Washer - Reservoir to Valve (Remove & Replace),Remove and Replace,0.72,0.72
NO,Model S,18,17501512,Hose - Washer - Reservoir (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,17501602,Pipe - Washer - Valve to Nozzle (Remove & Replace),Remove and Replace,1.08,1.08
NO,Model S,18,17501612,Hose - Washer - Shock Tower - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,17501802,Wiper Arms - Pair  (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,17530502,Horn - 1st Generation - Pair  (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model S,18,17531202,Horn Assembly (Remove and Replace),Remove and Replace,0.24,0.24
NO,Model S,18,17551002,Accelerator (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,17551202,Pedal Pad - Accelerator (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,17570102,Pyrotechnic Battery Disconnect (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,18100052,Cap - Air Wave - Center Console (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,18100092,Duct - Jumper - Footwell - Driver (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,18100602,Module - HVAC Controller - RCCM (Remove & Replace),Remove and Replace,1.98,1.98
NO,Model S,18,18100802,Module - Thermal Controller (Remove & Replace),Remove and Replace,1.74,1.74
NO,Model S,18,18101002,HVAC Assembly (Remove & Replace),Remove and Replace,3.9,3.9
NO,Model S,18,18101302,Sump Seal - HVAC Assembly (Remove and Replace),Remove and Replace,4.08,4.08
NO,Model S,18,18102102,Actuator - Driver's Temperature (Remove & Replace),Remove and Replace,2.04,2.04
NO,Model S,18,18102212,Actuator - Bleed - LH (Remove & Replace),Remove and Replace,2.04,2.04
NO,Model S,18,18102312,Actuator - Bleed - RH (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model S,18,18102412,Actuator - Panel - LH (Remove & Replace),Remove and Replace,1.08,1.08
NO,Model S,18,18102422,Actuator - Panel - RH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model S,18,18102702,Actuator - Flap - Center Console - LH (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model S,18,18102712,Actuator - Vane - Center Console - LH (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,18102802,Actuator - Flap - Center Console - RH (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model S,18,18102812,Actuator - Vane - Center Console - RH (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,18102822,Actuator - Duct - Center Console (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,18102832,Actuator - Bypass - 1st Row - HVAC Case (Remove & Replace),Remove and Replace,2.4,2.4
NO,Model S,18,18103202,Blower Motor - HVAC (Remove & Replace),Remove and Replace,1.02,1.02
NO,Model S,18,18104002,Duct - Dash to Rear Vent (Remove & Replace),Remove and Replace,0.9,0.9
NO,Model S,18,18105102,Thermistor - Evaporator (Remove and Replace),Remove and Replace,0.24,0.24
NO,Model S,18,18105202,Duct - HEPA Filter - Outlet (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,18105402,Assembly - Filter - HEPA (Remove & Replace),Remove and Replace,0.84,0.84
NO,Model S,18,18105501,Filter - HEPA,Remove and Install,0.12,0.12
NO,Model S,18,18105502,Filter - HEPA,Remove and Replace,0.18,0.18
NO,Model S,18,18107002,Sensor - Air Quality (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,18107202,Sensor - Ambient Air Temperature (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model S,18,18107602,Sensor - Temperature - Evaporator (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,18107812,Sensor - Air Temperature - Duct - Footwell - LH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,18107912,Sensor - Air Temperature - Duct - Footwell - RH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,18108202,Air Wave Assembly - Center Console (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,18108612,Actuator - Duct - Footwell - LH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,18108712,Actuator - Duct - Footwell - RH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,18109202,Sensor - Air Temperature - Duct - Driver (Remove & Replace),Remove and Replace,1.02,1.02
NO,Model S,18,18109502,Sensor - Air Temperature - Floor Duct - 2nd Row (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,18109602,Actuator - Bypass - 2nd Row - HVAC Case (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,18109702,Duct - Floor - 2nd Row - LH (Remove & Replace),Remove and Replace,1.38,1.38
NO,Model S,18,18109712,Actuator - Duct - Floor - 2nd Row (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,18109802,Duct - Floor - 2nd Row - RH (Remove & Replace),Remove and Replace,1.38,1.38
NO,Model S,18,18201012,Evaporator (Remove & Replace),Remove and Replace,5.16,5.16
NO,Model S,18,18201052,Evaporator (2nd Generation) (Remove & Replace),Remove and Replace,5.16,5.16
NO,Model S,18,18202802,Actuator - Flap - Center Console - RH (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model S,18,18203502,Acoustic Blanket - Compressor (Remove & Replace),Remove and Replace,1.2,1.2
NO,Model S,18,18203912,A/C Compressor (Remove & Replace),Remove and Replace,1.2,1.2
NO,Model S,18,18204102,Pipe - High Pressure - Charge Port (Remove & Replace),Remove and Replace,2.7,2.7
NO,Model S,18,18205002,TXV Valve­ Evaporator (Remove & Replace),Remove and Replace,2.7,2.7
NO,Model S,18,18206002,Battery Chiller and TXV Assembly (Remove & Replace),Remove and Replace,1.56,1.56
NO,Model S,18,18260100101,Supermanifold (2025+),Remove and Install,1.98,1.98
NO,Model S,18,18260100102,Supermanifold (2025+),Remove and Replace,1.98,1.98
NO,Model S,18,18300092,Hose - Supermanifold To Offboard Battery Pump (Remove & Replace),Remove and Replace,0.48,0.48
YES,Model S,18,18300900,Thermal System Test,Test/Adjust,0.1,0.1
YES,Model S,18,18301000,Clean Radiator,Maintenance,0.96,0.96
NO,Model S,18,18301002,Radiator (Remove & Replace),Remove and Replace,1.08,1.08
NO,Model S,18,18301200,Remove and Clean Radiator (Heat Pump),Maintenance,1.44,1.44
NO,Model S,18,18301302,Hose - Radiator Bypass (Remove & Replace),Remove and Replace,1.08,1.08
NO,Model S,18,18301602,Reservoir Cap - Coolant (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,18302002,Sensor - Coolant Level (Remove & Replace),Remove and Replace,0.9,0.9
NO,Model S,18,18302202,Hose - Supermanifold To 3 Way Valve And Radiator (Remove & Replace),Remove and Replace,1.38,1.38
NO,Model S,18,18302502,Hose - Outlet - Rear Drive Unit (Remove & Replace),Remove and Replace,2.94,2.94
NO,Model S,18,18302512,Hose - Outlet - Rear Drive Unit (Plaid) (Remove & Replace),Remove and Replace,2.94,2.94
NO,Model S,18,18302702,Hose - Outlet - Radiator (Remove & Replace),Remove and Replace,0.78,0.78
NO,Model S,18,18302802,Hose - Supermanifold To 3 Way Valve (Remove & Repalce),Remove and Replace,0.9,0.9
NO,Model S,18,18303002,Hose - T-Piece to 4 Way Coolant Valve (Remove & Replace),Remove and Replace,2.34,2.34
NO,Model S,18,18303202,Hose - RH 3 Way Coolant Valve to Radiator (Remove & Replace),Remove and Replace,3.54,3.54
NO,Model S,18,18303302,Hose - Rocker (RH) (Remove & Replace),Remove and Replace,3.0,3.0
NO,Model S,18,18303402,Hose - Reservoir to Coolant Pump 3 (Remove & Replace),Remove and Replace,2.4,2.4
NO,Model S,18,18303502,Hose - Coolant Pump 3 to Rocker (Remove & Replace),Remove and Replace,2.4,2.4
NO,Model S,18,18303602,Hose - Battery Supply (Remove & Replace),Remove and Replace,1.26,1.26
NO,Model S,18,18303702,Hose - Rocker (LH) to Charger (Remove & Replace),Remove and Replace,2.4,2.4
NO,Model S,18,18303802,Hose - Charger Outlet (Remove & Replace),Remove and Replace,1.92,1.92
NO,Model S,18,18303902,Hose - Charger to Motor (Remove & Replace),Remove and Replace,2.82,2.82
NO,Model S,18,18304102,Hose - Reservoir to 4 Way Coolant Valve (Remove & Replace),Remove and Replace,2.34,2.34
NO,Model S,18,18304202,Hose - 4 Way Coolant Valve to Coolant Pump 1 (Remove & Replace),Remove and Replace,2.4,2.4
NO,Model S,18,18304302,Hose - Coolant Pump 1 to LH 3 Way Coolant Valve (Remove & Replace),Remove and Replace,2.34,2.34
NO,Model S,18,18304402,Hose - LH 3 Way Coolant Valve to Chiller (Remove & Replace),Remove and Replace,2.34,2.34
NO,Model S,18,18304502,Hose - Chiller to Coolant Pump 2 and LH 3 Way Coolant Valve (Remove & Replace),Remove and Replace,2.34,2.34
NO,Model S,18,18304602,Hose - Coolant Pump 2 to Battery Coolant Heater (Remove & Replace),Remove and Replace,2.34,2.34
NO,Model S,18,18304702,Hose - Battery Coolant Heater to Battery (Remove & Replace),Remove and Replace,3.0,3.0
NO,Model S,18,18304802,Hose - Battery to 4 Way Coolant Valve (Remove & Replace),Remove and Replace,3.0,3.0
NO,Model S,18,18306002,3 Way Coolant Valve - Chiller Bypass (Remove & Replace),Remove and Replace,1.38,1.38
NO,Model S,18,18306102,3 Way Coolant Valve - Radiator Bypass (Remove & Replace),Remove and Replace,1.08,1.08
NO,Model S,18,18306112,Hose - HV Battery to 3 Way Valve (Remove & Replace),Remove and Replace,0.72,0.72
NO,Model S,18,18307202,Coolant Heater - Electric - Battery - 2nd Generation (Remove & Replace),Remove and Replace,1.14,1.14
NO,Model S,18,18307302,Coolant Heater - Electric - Battery (Remove & Replace),Remove and Replace,1.68,1.68
NO,Model S,18,18308502,Coolant Pump - Battery - Offboard,Remove and Replace,0.54,0.54
NO,Model S,18,18308542,Pump - Coolant - Battery - Chiller (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model S,18,18308562,Pump - Coolant - Radiator (Remove and Replace),Remove and Replace,0.84,0.84
NO,Model S,18,18308602,Battery Coolant Pump 2 - 1st Generation (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model S,18,18308702,Battery Coolant Pump 1 (2nd Generation) (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model S,18,18308752,Battery Coolant Pump 1 (3rd Generation) (Remove & Replace),Remove and Replace,0.72,0.72
NO,Model S,18,18308802,Battery Coolant Pump 2 (2nd Generation) (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model S,18,18308852,Battery Coolant Pump 2 (3rd Generation) (Remove & Replace),Remove and Replace,1.08,1.08
NO,Model S,18,18400102,Supermanifold (Remove & Replace),Remove and Replace,2.04,2.04
NO,Model S,18,18400302,Sensor - Pressure and Temperature (PT) - High Pressure (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model S,18,18400402,Sensor - Pressure and Temperature (PT) - Low Pressure (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model S,18,18400502,Sensor - Subcool - Pressure and Temperature (PT) - High Pressure (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model S,18,18401202,Coil - EXV - Supermanifold (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,18401302,Valve Body - EXV - Supermanifold (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model S,18,18401602,Chiller (Remove & Replace),Remove and Replace,1.26,1.26
NO,Model S,18,18401802,Pump - Coolant - Chiller - Supermanifold (Remove & Replace),Remove and Replace,1.26,1.26
NO,Model S,18,18402902,Service Kit - Check Valves - Supermanifold,Remove and Replace,1.92,1.92
NO,Model S,18,18500602,Active Grille Shutter (Remove & Replace),Remove and Replace,0.66,0.66
YES,Model S,18,19010100825,Remove Vehicle Label (No Anti-Tamper Residue),Removal,0.06,0.06
YES,Model S,18,19010100902,Vehicle Emission Control Label,Remove and Replace,0.06,0.06
YES,Model S,18,19010100925,Remove Vehicle Label and Anti-Tamper Residue,Removal,0.12,0.12
YES,Model S,18,19010101002,Battery Chemistry Label,Remove and Replace,0.06,0.06
YES,Model S,18,19010101102,Monroney Label,Remove and Replace,0.06,0.06
YES,Model S,18,19010202,Labels - Any (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,190135740002,"Correct CE label already present, no further action required.",Test/Adjust,0.1,0.1
NO,Model S,18,20010102,Airbag - Driver (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,20010202,Knee Airbag - Driver (NA) (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,20050302,Retractor - Seatbelt -1st Row - RH (Remove and Replace),Remove and Replace,0.48,0.48
NO,Model S,18,20054102,Retractor - Seatbelt -1st Row - LH (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model S,18,20054202,Retractor - Seatbelt  - 1st Row - RH (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model S,18,20054702,Buckle - 1st Row - LH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,20054802,Buckle - 1st Row - RH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,20056102,Retractor - Seatbelt - 2nd Row - LH (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model S,18,20056202,Retractor - Seatbelt - 2nd Row - RH (Remove & Replace),Remove and Replace,0.72,0.72
NO,Model S,18,20056302,Seatbelt - 2nd Row - Center (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model S,18,20056402,Escutcheon - Seatbelt - 2nd Row - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,20056502,Escutcheon - Seatbelt - 2nd Row - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,20057002,Buckle - 2nd Row - LH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,20057102,Buckle - 2nd Row - RH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,20057202,Buckle - 2nd Row - Center (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,20058102,Seatbelt Assembly - 3rd Row - LH (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model S,18,20058202,Seatbelt Assembly - 3rd Row - RH (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model S,18,20101002,Lap Pretensioner - 1st Row - LH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,20101102,Lap Pretensioner - 1st Row - RH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,20200152,Sensor - Pressure - Door - Rear -LH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,20200252,Sensor - Airbag - Door - Rear - RH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,20200502,Sensor - Impact - B Pillar - LH (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model S,18,20200602,Sensor - Impact - B Pillar - RH (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model S,18,20200702,Sensor - Impact - C Pillar - LH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model S,18,20200802,Sensor - Impact - C Pillar - RH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model S,18,20201102,Sensor - T-Bar Accelerometer - LH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,20201152,Sensor - Shotgun Accelerometer - LH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,20201202,Sensor - T-Bar Accelerometer - RH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,20201252,Sensor - Shotgun Accelerometer - RH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,20202102,Sensor - Resistive Occupancy - Driver's Seat (Remove & Replace),Remove and Replace,1.14,1.14
NO,Model S,18,20202212,Sensor - Occupant Classification System - 1st Row - RH (Remove & Replace),Remove and Replace,1.14,1.14
NO,Model S,18,21050402,Re-Synchronize Odometer Value (Remove & Replace),Remove and Replace,0.0,0.0
YES,Model S,18,21051000,Update Display Avatar,Test/Adjust,0.12,0.12
NO,Model S,18,21051202,Touchscreen (HW3) (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,21051222,Mechanism - Pivot - Touchscreen (Remove and Replace),Remove and Replace,0.42,0.42
NO,Model S,18,21051302,Touchscreen - Rear (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,21051402,Touchscreen (HW4) (Remove and Replace),Remove and Replace,0.36,0.36
NO,Model S,18,21060208,Software Recovery - Media Control Unit (Restore),Restore,0.05,0.05
NO,Model S,18,21063208,SD Card - Media Control Unit (Reformat),Restore,0.05,0.05
NO,Model S,18,21063308,Field Programmable Gate Array (FPGA) - Media Control Unit (Reflash),Restore,0.05,0.05
NO,Model S,18,21070100301,Touchscreen - Rear (2025+),Remove and Install,0.24,0.24
NO,Model S,18,21070100302,Touchscreen - Rear (2025+),Remove and Replace,0.24,0.24
NO,Model S,18,2110010011,Car Computer -Etisalat Sim Card.,Remove and Install,0.36,0.36
NO,Model S,18,21151007,Car Computer (Dispose),Modify,0.24,0.24
NO,Model S,18,21152002,SIM Card - Car Computer (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,21152502,SD Card - Car Computer (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,21152901,Connectivity Board - Car Computer,Remove and Install,0.42,0.42
NO,Model S,18,21152902,Connectivity Board - Car Computer (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model S,18,21153002,Connectivity Board - Car Computer (HW4) ,Remove and Replace,0.42,0.42
NO,Model S,18,21153202,Replace Car Computer (HW3),Remove and Replace,0.96,0.96
NO,Model S,18,21153226,Ethernet Diagnostics - Car Computer (Retrofit),Retrofit,0.12,0.12
NO,Model S,18,21153302,Replace Car Computer (HW4) (LHD),Remove and Replace,0.84,0.84
NO,Model S,18,21211002,Speaker - Rear Door - LH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,21211102,Speaker - Rear Door - RH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,21211502,Speaker - Dash - LH (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model S,18,21211602,Speaker - Dash - Center  (Remove & Replace),Remove and Replace,1.2,1.2
NO,Model S,18,21211702,Speaker - Dash - RH (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model S,18,21212002,Subwoofer (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,18,21212502,Tweeter - A Pillar - LH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,21212602,Tweeter - A Pillar - RH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,21213002,Speaker - Liftgate - LH (Premium Only) (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,21213102,Speaker - Liftgate - RH (Premium Only) (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,21220102,Tuner - FM / HD / XM (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,18,21250102,Microphone - Bluetooth (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,18,21260602,USB Hub - Center Console - Rear (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,21261002,Dock Connector - Telephone-USB - Center Console (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,21300012,Antenna - Ground Noise Filter (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,21300102,Antenna - AM/FM/RKE (Remove & Replace),Remove and Replace,3.12,3.12
NO,Model S,18,21300202,Antenna - FM2  (Remove & Replace),Remove and Replace,3.12,3.12
NO,Model S,18,21300502,Noise Filter - 12V - Antenna (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,21300602,Antenna Amplifier - AM/FM/RKE (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,21300702,Antenna Amplifier - FM (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,21301002,RF Filter - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,21301102,RF Filter - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,21311002,Antenna - Satellite Radio (Remove & Replace),Remove and Replace,1.8,1.8
NO,Model S,18,21320102,Antenna - GPS  (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,21330102,Antenna - WiFi (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model S,18,21331102,Antenna - MIMO - LH (Remove and Replace),Remove and Replace,0.48,0.48
NO,Model S,18,21350102,Antenna - GSM - LH (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model S,18,21350202,Antenna - GSM - RH (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model S,18,24102802,Cam Block - Panoramic Roof - Rear - LH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,24102902,Cam Block - Panoramic Roof - Rear - RH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,18,24103002,Motor - Sunroof - LH (Remove & Replace),Remove and Replace,0.72,0.72
NO,Model S,18,24103802,Motor Block - Sunroof - LH (Remove & Replace),Remove and Replace,0.84,0.84
NO,Model S,18,24103902,Motor Block - Sunroof - RH (Remove & Replace),Remove and Replace,3.06,3.06
NO,Model S,18,24104002,Cable - Sunroof - LH (Remove & Replace),Remove and Replace,1.02,1.02
NO,Model S,18,24104202,Cable - Sunroof - RH (Remove & Replace),Remove and Replace,0.9,0.9
NO,Model S,18,24106802,Cover - Panoramic Roof - Middle (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,18,24107202,Seal - Stop Bumper - Panoramic Roof - 1st Generation (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model S,18,24107402,Seal - Fixed Glass - Panoramic Roof - 2nd Generation (Remove & Replace),Remove and Replace,1.44,1.44
NO,Model S,18,24300006,Roof Rack - Fixed Glass (Retrofit),Retrofit,1.92,1.92
